,Agricultural robot,Closed ecological system,Cultured meat,Genetically modified food,Genetically modified organism,Meat analogue,Carbon capture and storage,Carbon dioxide removal,Gasoline from Carbon Dioxide,4D printing,Claytronics,"Electron-beam additive manufacturing, or electron-beam melting (EBM)",Life-cycle assessment,Radio-frequency identification,Robot end effector,Gamifying education,Intelligent tutoring system,Learning Management System,Dynamic inductive charging,E-textiles,Holography,laser diode headlights,Laser video display,Memristor,Phonon laser,Spintronics,Three-dimensional integrated circuit,Virtual retinal display,Volumetric display,Biomass to liquid,Combined Cycle Gas Turbine Plant,Electric vehicle battery fast charge,Fourth-generation biofuel,Gasification,Lead-cooled fast reactor,Lithium ion battery,Lithium iron phosphate battery,Modular Reactors,Molten salt reactor,Organic solar cell,Perovskite solar cell,Proton Battery,Smart grid,Supercapacitor,Triboelectric Nanogenerator,Foundation garment,Haptic feedback systems,Wearable journalism,Cryptocurrency,Stablecoin,Cryonics,Extreme Life extension,5g,6G,Ambient intelligence,Artificial general intelligence,Automatic AI debugging,Cloud computing,Deep learning,Digital image segmentation,Distributed ledger,DNA Computing,Embedded systems in substrate,Extreme ultraviolet lithography,General-purpose computing on graphics processing units,Gesture recognition,Haptic technology,Indoor positioning system,Internet of things,Li-Fi,Machine translation,Nanoradio,Natural Language Processing,Quantum algorithm,Quantum computing hardware,Quantum cryptography,Semantic Web,Smartphone,Streaming television,Vehicular communication systems,Wi-Fi 6,Intelligent Knowledge Management,Aerogel,Bioplastic,Carbon nanotube,Conductive polymer,Fullerene,Gallium Nitride semiconductor,Graphene,Graphene Oxide dough,Metamaterial,Nanocrystal,Photonic Metamaterial,Quantum dot,Shape-memory alloy,Augmented reality,Brain-computer interface,Computer-generated imagery,e-Reader,Extended Reality,Hyper-personalized Intelligence,Mixed Reality,Video tracking,Virtual reality,3D Bioprinting,Biosensor,Breath analysis,Capsule endoscopy,Microelectromechanical systems,Microfluidics,Molecular electronics,Nanorobotics,Neuroprosthetics,Powered exoskeleton,Protein Structure Prediction,Synthetic Blood,Active noise control,Electroshock weapon,Electrothermal-chemical technology for propellants,EMP weapon,HPM weapons,Laser weapon,Lidar,Quadcopter,Railgun,Sonic weapon,Teslaphoresis,Closed system drug transfer device,DNA repair,Electronic cigarette,Gene Editing,ISCOM,Molecular Inversion Probe,Phage therapy,Structurally nanoengineered antimicrobial polypeptide polymers,Ion thruster,Miniaturized satellite,Reusable launch system,Skyhook,Space elevator,Spaceplane,Suborbital launch,Autonomous vehicle,Electric vehicle,Fuel cell,Fuel cell vehicle,Hoverbike,Hydrogen vehicle,Hyperloop,Intelligent transportation system,Jetpack,Maglev,PAV,Personal rapid transit,Rapid transit,Supersonic transport,Vactrain,VTOL
2001-Apr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003892262182780632,0.0,0.0,0.0,0.0,0.0015569048731122529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003892262182780632,0.0,0.0,0.0,0.0,0.0011676786548341898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007784524365561264,0.0,0.0,0.0,0.0,0.0,0.0011676786548341898,0.0007784524365561264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003892262182780632,0.0,0.0,0.0011676786548341898,0.0,0.0,0.0,0.0003892262182780632,0.0,0.0,0.0003892262182780632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007784524365561264,0.0011676786548341898,0.0,0.0,0.0,0.0,0.0007784524365561264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011676786548341898,0.0,0.0,0.0,0.0,0.0003892262182780632,0.0,0.0,0.0,0.0,0.0003892262182780632,0.0,0.0,0.0
2001-Aug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030849915162733303,0.0,0.00030849915162733303,0.0,0.0,0.002776492364645997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006169983032546661,0.0,0.0,0.0,0.0,0.002776492364645997,0.0,0.00030849915162733303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012339966065093321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037019898195279964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030849915162733303,0.00030849915162733303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006169983032546661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006169983032546661,0.0,0.0,0.0,0.0,0.0,0.0,0.0009254974548819991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030849915162733303,0.0,0.0,0.0,0.0,0.0009254974548819991,0.0,0.0,0.0
2001-Dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004526115687516973,0.0,0.0,0.0004526115687516973,0.0,0.0,0.0,0.0,0.003168280981261881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001810446275006789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004526115687516973,0.0,0.0,0.0,0.0,0.0,0.0,0.0004526115687516973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009052231375033946,0.001810446275006789,0.0,0.0,0.0,0.0,0.0,0.0,0.0013578347062550918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004526115687516973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004526115687516973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-Feb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035190203047471587,0.0,0.00035190203047471587,0.0,0.0,0.002111412182848295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035190203047471587,0.0,0.0,0.0,0.0,0.003519020304747159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010557060914241476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007038040609494317,0.0,0.0,0.002463314213323011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035190203047471587,0.0,0.0,0.0,0.0,0.00035190203047471587,0.0,0.0,0.0
2001-Jan,0.0,0.007462421378060482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000355353398955261,0.0,0.0,0.0,0.000355353398955261,0.0024874737926868272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000355353398955261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000355353398955261,0.0,0.000710706797910522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000710706797910522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001421413595821044,0.0,0.0,0.0,0.000355353398955261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000355353398955261,0.0,0.0,0.0,0.0,0.000710706797910522,0.0,0.0,0.0,0.0,0.000710706797910522,0.0,0.0,0.0
2001-Jul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010525207872855488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035084026242851625,0.0,0.0,0.0,0.0,0.00280672209942813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007016805248570325,0.0,0.0,0.0,0.0,0.0,0.0,0.00035084026242851625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007016805248570325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035084026242851625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035084026242851625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035084026242851625,0.0,0.0,0.0
2001-Jun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002450860251948434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034312043527278077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004901720503896868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004411548453507181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009803441007793735,0.0,0.0004901720503896868,0.0,0.0,0.0,0.0,0.0014705161511690604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-Mar,0.0,0.0005662033236135096,0.0,0.0,0.0002831016618067548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002831016618067548,0.0002831016618067548,0.0,0.0,0.0,0.0022648132944540385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005662033236135096,0.0,0.0,0.0,0.0,0.0016986099708405286,0.0,0.0,0.0002831016618067548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005662033236135096,0.0,0.0,0.0,0.0,0.0005662033236135096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003680321603487812,0.0,0.0,0.0,0.0002831016618067548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008493049854202643,0.0,0.0,0.0,0.0002831016618067548,0.0,0.0,0.0,0.0,0.0,0.0005662033236135096,0.0,0.0,0.0,0.0,0.0,0.0,0.0002831016618067548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002831016618067548,0.0,0.0,0.0,0.0,0.0008493049854202643,0.0005662033236135096,0.0,0.0
2001-May,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001939487975174554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029092319627618307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000969743987587277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004848719937936385,0.000969743987587277,0.0,0.0014546159813809154,0.0,0.0,0.0,0.0004848719937936385,0.0,0.0,0.0,0.0,0.0,0.0004848719937936385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000969743987587277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-Nov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003644447683953497,0.0029155581471627975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003644447683953497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029155581471627975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007288895367906994,0.0,0.0,0.0,0.0,0.0,0.0,0.0003644447683953497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007288895367906994,0.0,0.0,0.0,0.0003644447683953497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007288895367906994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003644447683953497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-Oct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023519924736240846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006719978496068813,0.0,0.0,0.0,0.0,0.0006719978496068813,0.0,0.00033599892480344065,0.0,0.0,0.0,0.0,0.0,0.0,0.00033599892480344065,0.0,0.0,0.0,0.0,0.0,0.00033599892480344065,0.0,0.004031987097641288,0.0,0.0,0.00033599892480344065,0.0,0.0,0.00033599892480344065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001007996774410322,0.0,0.0,0.0,0.0,0.0,0.0,0.00033599892480344065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006719978496068813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001007996774410322,0.0,0.0,0.0
2001-Sep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014331438398700615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003821716906320164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004777146132900205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000955429226580041,0.0,0.0,0.0004777146132900205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000955429226580041,0.0,0.0,0.0,0.0,0.0,0.0,0.002866287679740123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000955429226580041,0.0,0.0,0.0
2002-Apr,0.0,0.0003222687721559781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003222687721559781,0.0003222687721559781,0.0,0.0,0.0006445375443119562,0.0012890750886239124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003222687721559781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003222687721559781,0.0,0.0019336126329358686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019336126329358686,0.0,0.0,0.0,0.0,0.0,0.0019336126329358686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029004189494038026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006445375443119562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003222687721559781,0.0,0.0,0.0,0.0,0.0012890750886239124,0.0,0.0,0.0
2002-Aug,0.0,0.0003215020576131687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001286008230452675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257201646090535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004822530864197531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006430041152263374,0.0,0.0,0.0,0.0,0.0,0.0,0.0003215020576131687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003215020576131687,0.0,0.0,0.0
2002-Dec,0.0,0.0015906469956654872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003976617489163718,0.0003976617489163718,0.0,0.0,0.002783632242414602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019883087445818587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003976617489163718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007953234978327436,0.0,0.007555573229411063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003976617489163718,0.0,0.0,0.0,0.0,0.0011929852467491152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003976617489163718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003976617489163718,0.0,0.0,0.0
2002-Feb,0.0,0.0007554867223208551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006043893778566841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007554867223208551,0.0,0.0,0.0,0.0,0.002644203528122993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037774336116042757,0.0007554867223208551,0.0,0.0,0.0,0.0,0.0033996902504438483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037774336116042757,0.0,0.0,0.0,0.0,0.0,0.0,0.0022664601669625654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037774336116042757,0.0,0.0,0.0,0.0,0.0,0.00037774336116042757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037774336116042757,0.0,0.0,0.0
2002-Jan,0.0,0.007762468464971861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038812342324859306,0.0,0.0,0.0,0.0,0.0023287405394915583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019406171162429653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015524936929943722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038812342324859306,0.0,0.0,0.0,0.0,0.00038812342324859306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
