"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Partial Discharge Detection By Classification of Tesla-Coil Music","K. Shraiberg; Z. Hoagland; M. Vartanian; B. Rosenberger; D. Dow; A. Ghanavati","Department of Interdisciplinary, Wentworth Institute of Technology, Boston, MA; Department of Electrical and Computer Engineering, Wentworth Institute of Technology, Boston, MA; Department of Electrical and Computer Engineering, Wentworth Institute of Technology, Boston, MA; Department of Electrical and Computer Engineering, Wentworth Institute of Technology, Boston, MA; Department of Electrical and Computer Engineering, Wentworth Institute of Technology, Boston, MA; Department of Electrical and Computer Engineering, Wentworth Institute of Technology, Boston, MA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","Partial Discharge (PD) is an electrical leakage that crosses an insulation barrier under high voltage stress. The insulation (either solid or fluid) breaks due to other types of stress such as thermal or mechanical as well. Undetected PD leads to larger faults, arc flash and substantial damages to power systems assets. Over the past decades, different techniques have been developed for PD detection based on the nature, intensity, and location of such a fault. In general, external PD falls into two major categories: a) surface discharge, and b) corona. PD induces electromagnetic and audio responses that can be used for detection. This project explores spectrum analysis of audio signals that can be used to detect and classify audible PD (surface and corona). This exploration is performed on several Tesla-coil music as well as its normal instrumentation. Tesla-coil music may have features helpful in detecting PD especially when many real-world cases of PD are not readily available for analysis. The result of this work will be used in further algorithm development to classify and detect PD events in recorded audio signals.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668876","Partial Discharge (PD);Sound analysis;Fast Fourier Transform (FFT);spectral analysis;audio","Partial discharges;Insulation;Surface discharges;Instruments;Solids;Corona;Power system faults","coils;fault diagnosis;insulation;partial discharge measurement","partial discharge detection;electrical leakage;insulation barrier;high voltage stress;power systems;PD detection;surface discharge;corona;Tesla-coil music classification","","","","10","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"MobSF: Mobile Health Care Android Applications Through The Lens of Open Source Static Analysis","G. LaMalva; S. Schmeelk",St. John's University; St. John's University,"2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","Data security has become an increasing concern with rampant data security regulation changes and the rampant deployment of technology. The necessity to lock down user data has never been greater. This research contributes to the secure software development of Android applications by identifying data processing concerns following the guidelines put forth by the Open Web Application Security Project “(OWASP) Mobile Top 10.” We found that 43.62% of the applications contained at least one security violation. We will be using an open source tool static analysis tool, MobSF, to review the security of 200 health related Android applications. The security of healthcare related applications should be given special attention, as they store and process highly sensitive information such as blood pressures, pulse rate, body photos, mental-state, OBGYN status, and sleep patterns. Partial automation techniques were utilized. This paper also suggests possible security remediations for the identified security concerns.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668870","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668870","Cybersecurity;Secure Software Development;Android Applications;Static Analysis","Data security;Medical services;Static analysis;Software;Regulation;Mobile handsets;Organizational aspects","Android (operating system);electronic health records;health care;Internet;mobile computing;program diagnostics;public domain software;security of data","rampant data security regulation changes;user data;secure software development;data processing concerns;open Web application security project;security violation;open source tool static analysis tool;MobSF;healthcare related applications;possible security remediations;mobile health care Android applications;blood pressures;pulse rate;body photos;mental-state;OBGYN status;sleep patterns;partial automation techniques","","1","","15","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"Associating Exposures to Adverse Health Outcomes using Decision Trees","A. Purandare; H. Yap; Z. Feric; M. Powers; J. Dy; D. Kaeli","College of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; College of Computer Science, Georgia Institute of Technology, Atlanta, GA, USA; College of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Health Sciences, Northeastern University, Boston, MA, USA; College of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; College of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","The rate of preterm birth in Puerto Rico is among the highest in the United States, a serious public health issue. Environmental exposures, particularly contaminated drinking water and phthalates, chemicals widely used in industrial and consumer applications, are thought to contribute to preterm birth. We used data from a birth cohort based in the northern region of Puerto Rico, known as PROTECT, to examine phthalate levels in drinking water and corresponding phthalate concentrations in the urine of pregnant women. We identified and evaluated predictors of preterm birth based on these findings. In this project, we performed two analyses: i) compared tap water contaminant concentrations and participant health status, and ii) evaluated associations between water and urinary concentrations of phthalate metabolites. We leveraged Decision Trees to predict preterm birth and learn the important features. We addressed the issue of using highly imbalanced data by utilizing an AUC split criterion. For the tap water model we found the key features included health indicators, phthalate concentrations, and water pipe materials. For the urine phthalate model we found the most important features to be MCNP and MCOP, followed by 12 additional phthalates. The most important features for the tap water model indicated that health, water processing, and phthalate levels were crucial to accurately predicting adverse birth outcomes using our analysis.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668857","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668857","","Pregnancy;Water storage;Filtration;Conferences;Predictive models;Water pollution;Data models","contamination;decision trees;employee welfare;obstetrics;occupational health;pattern classification;pipes;water treatment","health outcomes;Decision Trees;preterm birth;Puerto Rico;serious public health issue;environmental exposures;drinking water;birth cohort;phthalate levels;corresponding phthalate concentrations;participant health status;evaluated associations;urinary concentrations;phthalate metabolites;tap water model;health indicators;water pipe materials;urine phthalate model;12 additional phthalates;water processing;adverse birth outcomes","","","","12","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"A Hybrid Approach to Noise-Reduced Pods in Urban Areas","A. Agarwal; L. Balachandran; H. Cherry; J. Kellaher; E. Laude; M. J. Dibuono; N. J. Calzaretto","The New Jersey Governor's School of Engineering and Technology, Rutgers University, New Brunswick, NJ, USA; The New Jersey Governor's School of Engineering and Technology, Rutgers University, New Brunswick, NJ, USA; The New Jersey Governor's School of Engineering and Technology, Rutgers University, New Brunswick, NJ, USA; The New Jersey Governor's School of Engineering and Technology, Rutgers University, New Brunswick, NJ, USA; The New Jersey Governor's School of Engineering and Technology, Rutgers University, New Brunswick, NJ, USA; Lockheed Martin, USA; Lockheed Martin, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","5","Urban environments generate intense and incessant noise, creating unnecessary distractions and contributing to various health issues such as hearing loss and stress. To address the concerns created by short-term exposure to acute noise pollution, this project proposes a noise-reduced pod, which integrates passive and active noise cancellation technology to effectively reduce high and low frequency signals, respectively. For the passive approach, the pod was modeled with highly noise absorbent and reflective materials to most effectively attenuate sound waves. For the active approach, electronic components were utilized to collect and output signals, and a Filtered-x Least Mean Square (LMS) Finite Impulse Response (FIR) adaptive filter was created to process the input noise and produce the anti-noise. It was determined that polyurethane foam and double-glazed plexiglass are the best materials for sound absorption, rounded edges are the best structure for sound reflection, and an LMS step size of 0.008 provides the best adaptive filtering. The technology, which achieved a significant noise reduction, was incorporated in a novel pod design for use in smart cities.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668880","Rutgers University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668880","","Adaptation models;Pollution;Finite impulse response filters;Absorption;Smart cities;Adaptive filters;Noise cancellation","acoustic noise;acoustic wave absorption;active noise control;adaptive filters;filtering theory;FIR filters;hearing;interference suppression;least mean squares methods;noise abatement;noise pollution;transient response","acute noise pollution;short-term exposure;stress;hearing loss;urban environments;urban areas;noise-reduced pod;hybrid approach;novel pod design;significant noise reduction;Least Mean Square Finite Impulse Response adaptive filter;active approach;reflective materials;highly noise;passive approach;low frequency signals;high frequency signals;active noise cancellation technology;passive noise cancellation technology","","","","13","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"A Tight-Binding Model for Gallium Oxide: The Newest Ultra Wide-Bandgap Semiconductor","Y. F. Zhang; M. B. Liu; G. Khalsa; D. Jena; H. G. Xing","Electrical and Computer Engineering Cornell University, Ithaca, USA; Material Science and Engineering Cornell University, Ithaca, USA; Material Science and Engineering Cornell University, Ithaca, USA; Electrical and Computer Engineering Cornell University, Ithaca, USA; Electrical and Computer Engineering Cornell University, Ithaca, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","Ga2O3, a novel ultra wide-bandgap semiconductor, shows promise for future-generation energy-efficient electronic devices. Ga2O3 presents new challenges when compared with conventional semiconductors due to the presence of polymorphs - structural phases with differing electronic and photonic properties. While modern ab initio electronic structure techniques provide a powerful description of the bulk electronic bandstruc-ture, they become cumbersome when applied to devices and defects. To remedy the need for a compact description of the electronic structure, we develop tight-binding models derived from atomic-orbital and maximally-localized Wannier function bases to describe the valence and conduction band states of the monoclinic and rhombohedral structural phases of Ga2O3. This model accurately reproduces key features of their electronic structure, a necessary step towards the general description of the functional behaviors of Ga2O3 in heterostructures and devices. This model accurately reproduces low- and high-energy features of the conduction band as well as the bandgap.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668854","Gallium Oxide;high-power electronics;photonics;tight-binding;electronic structure","Gallium;Photonic band gap;Conferences;Energy efficiency;Photonics","ab initio calculations;conduction bands;crystal structure;gallium compounds;tight-binding calculations;valence bands;Wannier functions;wide band gap semiconductors","tight-binding model;ab initio electronic structure;ultra wide-bandgap semiconductor;bulk electronic bandstructure;atomic-orbital-maximally-localized Wannier function;valence-conduction band states;monoclinic-rhombohedral structural phases;Ga2O3","","","","14","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"Exploration of SVD for Image Compression and Time Series Processing","J. Redford; X. Li","Department of Mechanical Engineering, University of North Carolina Charlotte, Charlotte, NC, USA; Department of Mathematics and Statistics, University of North Carolina Charlotte, Charlotte, NC, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","This paper explores the block-based singular-value-decomposition (SVD) with applications to image compression and processing in both static and dynamic cases. Results include a comprehensive performance study of rank-1 asymmetric block sizes in comparison to conventional uniform square blocks for static image compression. In addition, a method of movement detection for video streaming applications are presented and discussed in this paper. We show that by tracking the Frobenius norm of the derivatives of sequential images, represented as a time series matrix, allows one to infer change points in varying lighting conditions and foreground movement in video sequences. We show that by combining SVD background subtraction we can create clearer distinction between movements and changes in lighting intensity. It is also demonstrated that one can maintain the original derivative feature after re-scaling the images of the video stream to a fraction of their original resolution via local averaging.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668891","NSF(grant numbers:CAREER DMS-1847770); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668891","","Image coding;Image resolution;Tracking;Conferences;Time series analysis;Video sequences;Lighting","data compression;image coding;image representation;image resolution;image sequences;singular value decomposition;time series;video streaming","time series processing;block-based singular-value-decomposition;static cases;dynamic cases;comprehensive performance study;rank-1 asymmetric block;conventional uniform square blocks;static image compression;movement detection;video streaming applications;sequential images;time series matrix;foreground movement;video sequences;SVD background subtraction;video stream","","1","","11","USGov","17 Jan 2022","","","IEEE","IEEE Conferences"
"Classifying EEG of Propofol-Induced Unconsciousness in the Presence of Burst Suppression","W. De Faria; G. Schamberg; E. N. Brown","Department of Brain and Cognitive Sciences, Massachusetts General Hospital, Cambridge, USA; Massachusetts General Hospital, Picower Insitute for Learning and Memory, Cambridge, USA; Department of Anesthesiology, Critical Care and Pain Medicin Massachusetts General Hospital, Massachusetts Institute of Technology, Cambridge, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","5","Anesthesia delivery yields dynamic electroen-cephalogram (EEG) signatures during moments of consciousness and unconsciousness. Consequently, real-time analysis of EEG signals during anesthesia administration is a promising technique to monitor patient states. Moreover, EEG has the potential to be the prime brain-monitoring technique for the creation of a closed-loop anesthesia delivery (CLAD) system. Machine learning (ML) software that can classify EEG time samples as conscious or unconscious is necessary for further CLAD system development. Burst suppression, a common metabolic phenomenon in deeply unconscious patients, presents a unique challenge to engineering an effective classifier. In this project, a previously engineered EEG classifier was replicated using band wise power (BWP) and principal component analysis (PCA) as features in a logistic regression classifier. The classifier performed well on the training data (BWP AUC <tex>${=0.94428}$</tex>, PCA AUC <tex>${=0.96096}$</tex>) and validation sets (BWP Mean AUC <tex>${=0.94426}$</tex>, SEM <tex>${=0.0010468}$</tex>, PCA Mean AUC <tex>${=0.96099}$</tex>, SEM <tex>${=0.0010535}$</tex>) but performed poorly when burst suppression samples were isolated for performance (BWP Hit rate <tex>${=0.4062}$</tex>, PCA Hit rate <tex>${=0.4330}$</tex>). Two new supervised ML approaches, support vector machines (SVM) and single-layer artificial neural networks (ANN), were utilized to improve classifier performance on burst suppression samples. As a result, the best performing classifier, PCA trained SVM, generated a burst suppression hit rate of 0.9598 on the training set and 0.8660 on the testing set while maintaining an AUC of 0.94714. While this project demonstrates that a classifier utilizing PCA with SVM is a promising avenue for robustly characterizing EEG signals in the presence of burst suppression, we conclude that dynamic preprocessing normalization techniques need to be implemented for optimal performance without overfitting.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668878","National Science Foundation (NSF); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668878","electroencephalogram (EEG) analysis;propofol;consciousness;closed-loop anesthesia delivery (CLAD);machine learning (ML);burst suppression;logistic regression (LR);band-wise power (BWP);principal component analysis (PCA);support vector machine (SVM);artificial neural network (ANN)","Training;Training data;Support vector machine classification;Artificial neural networks;Anesthesia;Electroencephalography;Software","electroencephalography;learning (artificial intelligence);medical control systems;medical signal processing;neural nets;pattern classification;principal component analysis;regression analysis;support vector machines","deeply unconscious patients;principal component analysis;logistic regression classifier;BWP AUC;PCA AUC;BWP Mean AUC;SEM;PCA Mean AUC;burst suppression samples;PCA Hit rate;supervised ML approaches;support vector machines;classifier performance;burst suppression hit rate;EEG signals;dynamic preprocessing normalization techniques;propofol-induced unconsciousness;anesthesia delivery yields;electroen-cephalogram signatures;real-time analysis;anesthesia administration;patient states;prime brain-monitoring technique;closed-loop anesthesia delivery system;machine learning software;CLAD system development;metabolic phenomenon","","","","16","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"Aquaculture: A Cost-Effective Automated Aquaponic Gardening System","J. Cooper; C. Macone; C. Pham","Department of Computer Science and Networking, Wentworth Institute of Technology, Boston, USA; Department of Computer Science and Networking, Wentworth Institute of Technology, Boston, USA; Department of Computer Science and Networking, Wentworth Institute of Technology, Boston, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","The paper presents the design and implementation of Aquaculture, a system that aims to provide a cost-effective solution for people who want to grow their own fruits and vegetables, especially in the time of crisis when food resources are scare. Aquaculture automates certain processes and integrates with an easy to use web application. The evaluation results show that this system has low cost, significant time savings, and much greater ease of use as compared to other available aquaponic systems on the market.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668889","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668889","Aquaponic;Hydroton;Total Dissolved Solids (TDS);percent Hydrogen (pH);Web Application;Graphical User Interface (GUI)","Costs;Conferences;Hydrogen;Solids;Aquaculture;Graphical user interfaces","aquaculture;costing;environmental factors;greenhouses","aquaculture;fruits;vegetables;food resources;Web application;automated aquaponic gardening system","","","","7","USGov","17 Jan 2022","","","IEEE","IEEE Conferences"
"A Low Cost Power Efficient Wireless Soil Moisture Sensor Network for Forest Ecosystem Monitoring","T. Whitney; T. Nicholas; S. Naderi; A. Abedi","University of Maine, Orono, ME, USA; University of Maine, Orono, ME, USA; University of Maine, Orono, ME, USA; University of Maine, Orono, ME, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","Forest ecosystem monitoring with high spatiotemporal resolution is of paramount importance for development of accurate prediction models. Current systems are bulky, use high power, and are costly to build and maintain. In this paper a novel low cost and power efficient wireless sensor network for soil moisture monitoring is proposed. This system is power efficient and low cost to enable wide spread monitoring. The proposed system was built by undergraduate students at UMaine's WiSe-Net lab under supervision of graduate students.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668903","National Science Foundation(grant numbers:#1920908); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668903","Wireless;sensors;networks;soil moisture;forest models","Wireless communication;Wireless sensor networks;Costs;Biological system modeling;Soil moisture;Ecosystems;Forestry","capacitive sensors;ecology;moisture;moisture measurement;soil;wireless sensor networks","low cost power efficient wireless soil moisture sensor network;forest ecosystem monitoring;high spatiotemporal resolution;accurate prediction models;novel low cost;power efficient wireless sensor network;soil moisture monitoring;wide spread monitoring","","","","17","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"Utilizing Artificial Intelligence to Diagnose Autism Spectrum Disorder Based on Eye Tracking Saccades","A. Dinesh",Stanford University,"2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","Autism Spectrum Disorder (ASD) refers to a group of neurodevelopmental disorders, usually characterized by impairments in social interaction skills, struggle with verbal and nonverbal communication, and repetitive behaviors. ASD can not be diagnosed with any one medical test and presents a wide range of symptoms that make it hard to identify in patients of all ages and severities. This paper proposes a novel method of diagnosis to shorten time, resources, and uncertainty during this process. This predictive machine learning model uses eye tracking (ET) and follows saccadic eye movements in patients to identify patterns, irregularities, and fixation time as symptoms of ASD. The results of experimental testing show that the Two Class Boosted Decision Tree is the most accurate model to use, with an estimated accuracy score of 88–91%. As presented by the model, the tracking of sensorimotor activity such as saccades and application into machine learning has the capability to improve the diagnosis of patients across the spectrum.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668883","","Autism;Visualization;Uncertainty;Tracking;Machine learning;Gaze tracking;Predictive models","artificial intelligence;biomechanics;decision trees;eye;handicapped aids;humanoid robots;human-robot interaction;learning (artificial intelligence);medical disorders;medical robotics;neurophysiology;paediatrics;patient diagnosis","ASD;medical test;severities;predictive machine learning model;saccadic eye movements;fixation time;experimental testing show;Class Boosted Decision Tree;artificial intelligence;diagnose autism Spectrum Disorder;eye tracking saccades;neurodevelopmental disorders;impairments;social interaction skills;verbal communication;nonverbal communication;repetitive behaviors","","","","9","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"Electrical Power System Design and Test for Maine's First CubeSat (MESAT1)","J. Patton; A. Abedi","ECE Dept University of Maine, Wireless Sensor Networks Lab (WiSe-Net), Orono, ME, USA; ECE Dept University of Maine, Wireless Sensor Networks Lab (WiSe-Net), Orono, ME, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","MESAT1 is a CubeSat that was proposed by the University of Maine in response to NASA's CubeSat Launch Initiative, and in early 2020 was selected by NASA to fly aboard a NASA rocket in 2023. One of the most important factors in prolonging the lifetime of a CubeSat satellite is the design and implementation of an electrical power subsystem (EPS). The EPS is a microprocessor-based device that tracks and controls power generation, control, and distribution for all subsystems and payloads of the spacecraft. This study is the design, building, and testing of a low-cost EPS system that will safely and efficiently power the MESAT1 for the entire duration of the mission.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668897","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668897","","Rails;Space vehicles;Rockets;Costs;Satellites;NASA;Programming","artificial satellites;electrical safety;microprocessor chips;power distribution control;power generation control;rockets;space vehicle power plants","microprocessor-based device;power generation;low-cost EPS system;MESAT1;electrical power system design;NASA's CubeSat Launch Initiative;NASA rocket;electrical power subsystem;University of Maine","","","","3","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"Sling Load Stabilization","M. Flanagan","Department of Civil and Mechanical Engineering, United States Military Academy, West Point, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","Helicopter sling-loads greatly increase logistical efficiency in military and civilian applications. There are, however, significant risks associated with swinging and oscillating sling loads, which present danger to aircrafts and their crews. The Army Future Vertical Lift project is expected to greatly increase helicopter airspeeds, which amplifies the dangers of unstable sling loads. Input shaping is a control approach that is used on a variety of systems, such as Gantry cranes, and has been attempted for sling-load systems in the past. Input shaping can be implemented via a helicopter's Stability Augmentation System. To test the effectiveness of input shaping on helicopter sling-load systems, a model is developed to simulate helicopter and load movement for a sling-load system subject to external forcing. The input-shaped results using state feedback control show marginal stability of the load and significant residual movement of the aircraft. Using PID control, the input-shaped results show stability after a significant settling time, and greater helicopter movement than the state feedback control. Model development, simulation results and analysis are presented.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668887","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668887","Nonlinear dynamics;helicopter flight dynamics;input shaping;stability controls","State feedback;PI control;Atmospheric modeling;Helicopters;Military aircraft;Stability analysis;PD control","aircraft control;control system synthesis;cranes;helicopters;logistics;state feedback;three-term control;vehicle dynamics","load stabilization;helicopter sling-loads;military applications;civilian applications;swinging oscillating sling loads;Army Future Vertical Lift project;helicopter airspeeds;unstable sling loads;input shaping;sling-load system;helicopter sling-load systems;input-shaped results;state feedback control;greater helicopter movement","","","","13","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"Low-Cost Vaping Detectors to Mitigate Teenage Vaping","A. Pant; J. Chen; A. Sivasubramanian; A. Tulsian; R. Mourad","Westborough High School, MA; Smith College, MA; Academy of Information Technology & Engineering, CT; Riverside High School, VA; University of Virginia, VA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","In late 2018, the US Surgeon General declared youth vaping an epidemic. E-cigarettes are addictive and detrimental to physical health, often resulting in lifelong tobacco-product usage. Originally advertised as a method for quitting smoking, vaping (ie. the use of e-cigarettes) is now attracting millions of teenagers around the country. Our team completed surveys and conducted other research to gather current data on the problem. Our studies have confirmed that vaping is indeed a prevalent issue as 4 out of every 5 students are exposed to vaping at least once a day. One key reason for rampant vaping among high school students is that e-cigarettes are easily accessible and easily hidden. Today's commercially available vaping detectors are prohibitively expensive, preventing their widespread installation in schools around the country. Based on our research, we have developed a list of recommendations for vaping mitigation among youth. A major item on the list is a low-cost, affordable, and reliable vaping detector that can be readily deployed in school environments.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668868","Intel Corporation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668868","vaping detector;youth vaping mitigation;IoT solutions","Epidemics;Law;Roads;Conferences;Surgery;Detectors;Regulation","epidemics;Internet of Things;social sciences computing;tobacco products","low-cost vaping detectors;US Surgeon General;youth vaping;physical health;lifelong tobacco-product usage;rampant vaping;high school students;reliable vaping detector;IoT solutions;epidemic;teenage vaping mitigation;e-cigarettes","","","","8","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"Determining Top Fully-Connected Layer's Hidden Neuron Count for Transfer Learning, using Knowledge Distillation","R. Ghosh","Department of Mining Engineering, Indian Institute of Engineering Science and Technology, Howrah, West Bengal, India","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","Deep convolutional neural network (CNN) assisted classification of images is one of the most discussed topic in recent years. Continuously innovation of neural network architectures is making it more correct and efficient every day. But training a neural network from scratch is a very time-consuming and requires a lot of sophisticated computational equipments and power. So, using some pre-trained neural network as feature extractor for any image classification task or “Transfer Learning” is very popular approach that saves time and computational power for practical use of CNN s. In this paper an efficient way of building full model from any pre-trained model with high accuracy and low memory, is proposed using Knowledge Distillation. Using the distilled knowledge of the last layer of pretrained networks is passes through fully-connected layers with different hidden layers, followed by Softmax layer. The accuracies of student networks are mildly lesser than the whole models, but accuracy of student models clearly indicates the accuracy of the real network. In this way the best number of hidden layers for dense layer for that pretrained network with best accuracy and no-over-fitting can be found with less time. Here VGG16 and VGG19 (pre-trained on “ImageNet” dataset) is tested on chest X-rays (pneumonia and COVID-19). For finding the best number of hidden layers total it saves nearly 44 minutes for VGG19 and 36 minutes 37 seconds for VGG16 feature extractor based CNN model.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668874","Deep Learning;Transfer Learning;Knowledge Distillation;Image Classification","Training;Technological innovation;Computational modeling;Pulmonary diseases;Transfer learning;Feature extraction;Convolutional neural networks","convolutional neural nets;deep learning (artificial intelligence);feature extraction;image classification;pattern classification","hidden neuron count;transfer learning;knowledge distillation;neural network architectures;sophisticated computational equipments;pretrained neural network;image classification task;computational power;distilled knowledge;pretrained network;fully-connected layers;hidden layers;Softmax layer;student networks;student models;dense layer;VGG19;VGG16 feature extractor;CNN model","","","","20","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"A Novel Approach to Toxic Gas Detection using an IoT Device and Deep Neural Networks","I. Bhavnagarwala; A. Bhavnagarwala","Danbury High School, Danbury, CT, USA; Danbury High School, Danbury, CT, USA","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","Smoking remains one of the top 3 causes of illness in the US, one of top 5 causes of fire hazards in a home and is the single most preventable cause of illness and premature death in the US. The use of Deep Neural Networks in tandem with advances in the sensitivity of gas sensor technology can enable detection of cigarette/Vape smoke much sooner and with much higher accuracy than conventional smoke/carbon monoxide detectors used today. We report a hardware demonstration and prototype that engages Classifiers to not only discriminate cigarette/vape emissions from other sources of smoke and carbon monoxide such as burning coal, wood or food - typically not possible with conventional smoke detectors, but also to accurately detect cigarette/vape smoke produced in a large space (7K ft3) from a single cigarette when concentrations of component gases of cigarette smoke are extremely low. Our prototype also demonstrates the opportunity to classify and discriminate different levels of toxicity and flammability for spaces used by different people enabling AI based sensing at scale where besides accuracy and speed, the utility of larges sets of sensor nodes are critical to enabling cost advantages over conventional detector technology.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668871","DNN;IoT;Cigarette Smoke Detection;Gas Sensors","Deep learning;Gases;Toxicology;Sensitivity;Neural networks;Prototypes;Detectors","computerised instrumentation;deep learning (artificial intelligence);gas sensors;Internet of Things;smoke detectors;toxicology","US;fire hazards;deep neural networks;gas sensor technology;smoke detectors;cigarette smoke;toxic gas detection;IoT device;AI based sensing","","","","7","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
"Improving OCR Accuracy on Images with Motion Blur via GAN Derivatives","K. Woo","Phillips Exeter Academy, Exeter, New Hampshire","2020 IEEE MIT Undergraduate Research Technology Conference (URTC)","17 Jan 2022","2020","","","1","4","This research aims to remove motion blur from images to increase conversion accuracy of OCR (optical character recognition) based programs, by utilizing generative adversarial network derivatives. Utilizing a self-created dataset, images were taken with and without motion blur to be used in the training of the network. The final images were fed into OCR programs to compare their accuracy.","","978-1-7281-7571-3","10.1109/URTC51696.2020.9668859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9668859","GAN;motion blur;OCR;machine learning;accuracy","Training;Conferences;Optical fiber networks;Generative adversarial networks;Optical imaging;Optical character recognition software;Character recognition","optical character recognition","OCR accuracy;motion blur;conversion accuracy;optical character recognition;generative adversarial network derivatives;OCR programs","","","","5","IEEE","17 Jan 2022","","","IEEE","IEEE Conferences"
