"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Technology acceptance comparison between on-road dynamic message sign and on-board human machine interface for connected vehicle-based variable speed limit in fog area","J. Li; W. Xu; X. Zhao","Beijing University of Technology, College of Metropolitan Transportation, Beijing, China; Beijing University of Technology, College of Metropolitan Transportation, Beijing, China; Beijing University of Technology, College of Metropolitan Transportation, Beijing, China","Journal of Intelligent and Connected Vehicles","26 Dec 2022","2019","2","2","33","40","Purpose - Connected vehicle-based variable speed limit (CV-VSL) systems in fog area use multi-source detection data to indicate drivers to make uniform change in speed when low visibility conditions suddenly occur. The purpose of the speed limit is to make the driver's driving behavior more consistent, so as to improve traffic safety and relieve traffic congestion. The on-road dynamic message sign (DMS) and on-board human-machine interface (HMI) are two types of warning technologies for CV-VSL systems. This study aims to analyze drivers' acceptance of the two types of warning technologies in fog area and its influencing factors. Design/methodology/approach - This study developed DMS and on-board HMI for the CV-VSL system in fog area on a driving simulator. The DMS and on-board HMI provided the driver with weather and speed limit information. In all, 38 participants participated in the experiment and completed questionnaires on drivers' basic information, perceived usefulness and ease of use of the CV-VSL systems. Technology acceptance model (TAM) was developed to evaluate the drivers' acceptance of CV-VSL systems. A variance analysis method was used to study the influencing factors of drivers' acceptance including drivers' characteristics, technology types and fog density. Findings - The results showed that drivers' acceptance of on-road DMS was significantly higher than that of on-board HMI. The fog density had no significant effect on drivers' acceptance of on-road DMS or on-board HMI. Drivers' gender, age, driving year and driving personality were associated with the acceptance of the two CV-VSL technologies differently. This study is beneficial to the functional improvement of on-road DMS, on-board HMI and their market prospects. Originality/value - Previous studies have been conducted to evaluate the effectiveness of CV-VSL systems. However, there were rare studies focused on the drivers' attitude toward using which was also called as acceptance of the CV-VSL systems. Therefore, this research calculated the drivers' acceptance of two normally used CV-VSL systems including on-road DMS and on-board HMI using TAM. Furthermore, variance analysis was conducted to explore whether the factors such as drivers' characteristics (gender, age, driving year and driving personality), technology types and fog density affected the drivers' acceptance of the CV-VSL systems.","2399-9802","","10.1108/JICV-12-2018-0016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9999208","Technology acceptance model (TAM);Connected vehicle (CV);Dynamic message sign (DMS);Human machine interface (HMI);Variable speed limit (VSL)","Vehicles;Roads;Safety;Connected vehicles;Vehicle dynamics;Meteorology;Accidents","","","","","","","","26 Dec 2022","","","TUP","TUP Journals"
"Prediction of instantaneous driving safety in emergency scenarios based on connected vehicle basic safety messages","K. Yu; L. Peng; X. Ding; F. Zhang; M. Chen","East China Jiao Tong University, School of Transport and Logistics, Nanchang, China; Department of Civil and Environmental Engineering, University of Alberta, Edmonton, Canada; East China Jiao Tong University, School of Transport and Logistics, Nanchang, China; Research Institute of Highway, MOT, Beijing GOTEC ITS Technology Co., Ltd, Beijing, China; Jiangxi Provincial Highway Network Management Center, Nanchang, China","Journal of Intelligent and Connected Vehicles","26 Dec 2022","2019","2","2","78","90","Purpose - Basic safety message (BSM) is a core subset of standard protocols for connected vehicle system to transmit related safety information via vehicle-to-vehicle (V2V) and vehicle-to-infrastructure (V2I). Although some safety prototypes of connected vehicle have been proposed with effective strategies, few of them are fully evaluated in terms of the significance of BSM messages on performance of safety applications when in emergency. Design/methodology/approach - To address this problem, a data fusion method is proposed to capture the vehicle crash risk by extracting critical information from raw BSMs data, such as driver volition, vehicle speed, hard accelerations and braking. Thereafter, a classification model based on information-entropy and variable precision rough set (VPRS) is used for assessing the instantaneous driving safety by fusing the BSMs data from field test, and predicting the vehicle crash risk level with the driver emergency maneuvers in the next short term. Findings - The findings and implications are discussed for developing an improved warning and driving assistant system by using BSMs messages. Originality/value - The findings of this study are relevant to incorporation of alerts, warnings and control assists in V2V applications of connected vehicles. Such applications can help drivers identify situations where surrounding drivers are volatile, and they may avoid dangers by taking defensive actions.","2399-9802","","10.1108/JICV-07-2019-0008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9999212","Collision avoidance system;Connected vehicle;Vehicle crash assessment;Basic safety messages","Safety;Accidents;Roads;Connected vehicles;Real-time systems;Behavioral sciences;Support vector machines","","","","1","","","","26 Dec 2022","","","TUP","TUP Journals"
"A surface electromyography controlled steering assistance interface","E. J. C. Nacpil; R. Zheng; T. Kaizuka; K. Nakano","The University of Tokyo, Institute of Industrial Science, Tokyo, Japan; The University of Tokyo, Institute of Industrial Science, Tokyo, Japan; The University of Tokyo, Institute of Industrial Science, Tokyo, Japan; The University of Tokyo, Institute of Industrial Science, Tokyo, Japan","Journal of Intelligent and Connected Vehicles","26 Dec 2022","2019","2","1","1","13","Purpose - Two-handed automobile steering at low vehicle speeds may lead to reduced steering ability at large steering wheel angles and shoulder injury at high steering wheel rates (SWRs). As a first step toward solving these problems, this study aims, firstly, to design a surface electromyography (sEMG) controlled steering assistance interface that enables hands-free steering wheel rotation and, secondly, to validate the effect of this rotation on path-following accuracy. Design/methodology/approach - A total of 24 drivers used biceps brachii sEMG signals to control the steering assistance interface at a maximized SWR in three driving simulator scenarios: U-turn, 90° turn and 45° turn. For comparison, the scenarios were repeated with a slower SWR and a game steering wheel in place of the steering assistance interface. The path-following accuracy of the steering assistance interface would be validated if it was at least comparable to that of the game steering wheel. Findings - Overall, the steering assistance interface with a maximized SWR was comparable to a game steering wheel. For the U-turn, 90° turn and 45° turn, the sEMG-based human-machine interface (HMI) had median lateral errors of 0.55, 0.3 and 0.2 m, respectively, whereas the game steering wheel, respectively, had median lateral errors of 0.7, 0.4 and 0.3 m. The higher accuracy of the sEMG-based HMI was statistically significant in the case of the U-turn. Originality/value - Although production automobiles do not use sEMG-based HMIs, and few studies have proposed sEMG controlled steering, the results of the current study warrant further development of a sEMG-based HMI for an actual automobile.","2399-9802","","10.1108/JICV-11-2018-0011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9999196","Advanced driver assistance systems;Human-machine interface;Myoelectric control system;Path-following;Steering assistance system;Surface electromyography","Wheels;Vehicles;Torque;Automobiles;Injuries;Games;Turning","","","","1","","","","26 Dec 2022","","","TUP","TUP Journals"
"The research of traffic density extraction method under vehicular ad hoc network environment","Z. Wu; Y. Zhang; G. Tan; J. Hu","Tongji University, College of Transportation Engineering, Shanghai, China; Tongji University, College of Transportation Engineering, Shanghai, China; SAIC Motor Corporation Limited, Shanghai, China; Tongji University, College of Transportation Engineering, Shanghai, China","Journal of Intelligent and Connected Vehicles","26 Dec 2022","2019","2","1","25","32","Purpose - Traffic density is one of the most important parameters to consider in the traffic operation field. Owing to limited data sources, traditional methods cannot extract traffic density directly. In the vehicular ad hoc network (VANET) environment, the vehicle-to-vehicle (V2V) and vehicle-to-infrastructure (V2I) interaction technologies create better conditions for collecting the whole time-space and refined traffic data, which provides a new approach to solving this problem. Design/methodology/approach - On that basis, a real-time traffic density extraction method has been proposed, including lane density, segment density and network density. Meanwhile, using SUMO and OMNet++ as traffic simulator and network simulator, respectively, the Veins framework as middleware and the two-way coupling VANET simulation platform was constructed. Findings - Based on the simulation platform, a simulated intersection in Shanghai was developed to investigate the adaptability of the model. Originality/value - Most research studies use separate simulation methods, importing trace data obtained by using from the simulation software to the communication simulation software. In this paper, the tight coupling simulation method is applied. Using real-time data and history data, the research focuses on the establishment and validation of the traffic density extraction model.","2399-9802","","10.1108/JICV-01-2019-0003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9999198","Traffic density;VANET simulation;Vehicular ad hoc network","Vehicular ad hoc networks;Roads;Adaptation models;Veins;Software;Real-time systems;Load modeling","","","","3","","","","26 Dec 2022","","","TUP","TUP Journals"
"An adaptive model predictive approach for automated vehicle control in fallback procedure based on virtual vehicle scheme","W. Xue; R. Zheng; B. Yang; Z. Wang; T. Kaizuka; K. Nakano","The University of Tokyo, Institute of Industrial Science, Tokyo, Japan; The University of Tokyo, Institute of Industrial Science, Tokyo, Japan; The University of Tokyo, Institute of Industrial Science, Tokyo, Japan; The University of Tokyo, Institute of Industrial Science, Tokyo, Japan; The University of Tokyo, Institute of Industrial Science, Tokyo, Japan; The University of Tokyo, Interfaculty Initiative in Information Studies, Tokyo, Japan","Journal of Intelligent and Connected Vehicles","26 Dec 2022","2019","2","2","67","77","Purpose - Automated driving systems (ADSs) are being developed to avoid human error and improve driving safety. However, limited focus has been given to the fallback behavior of automated vehicles, which act as a fail-safe mechanism to deal with safety issues resulting from sensor failure. Therefore, this study aims to establish a fallback control approach aimed at driving an automated vehicle to a safe parking lane under perceptive sensor malfunction. Design/methodology/approach - Owing to an undetected area resulting from a front sensor malfunction, the proposed ADS first creates virtual vehicles to replace existing vehicles in the undetected area. Afterward, the virtual vehicles are assumed to perform the most hazardous driving behavior toward the host vehicle; an adaptive model predictive control algorithm is then presented to optimize the control task during the fallback procedure, avoiding potential collisions with surrounding vehicles. This fallback approach was tested in typical cases related to car-following and lane changes. Findings - It is confirmed that the host vehicle avoid collision with the surrounding vehicles during the fallback procedure, revealing that the proposed method is effective for the test scenarios. Originality/value - This study presents a model for the path-planning problem regarding an automated vehicle under perceptive sensor failure, and it proposes an original path-planning approach based on virtual vehicle scheme to improve the safety of an automated vehicle during a fallback procedure. This proposal gives a different view on the fallback safety problem from the normal strategy, in which the mode is switched to manual if a driver is available or the vehicle is instantly stopped.","2399-9802","","10.1108/JICV-06-2019-0007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9999211","Model predictive control;Automated vehicles;Fallback;Sensor failure;Virtual vehicle scheme","Mathematical models;Behavioral sciences;Vehicles;Safety;Roads;Task analysis;Predictive models","","","","1","","","","26 Dec 2022","","","TUP","TUP Journals"
"Performance evaluation framework of Wyoming connected vehicle pilot deployment program: Summary of phase 2 pre-deployment efforts and lessons learned","M. M. Ahmed; G. Yang; S. Gaweesh; R. Young; F. Kitchener","Applied Science, Laramie, University of Wyoming College of Engineering, Wyoming, USA; Applied Science, Laramie, University of Wyoming College of Engineering, Wyoming, USA; Applied Science, Laramie, University of Wyoming College of Engineering, Wyoming, USA; Gonzaga University, Spokane, Washington, USA; McFarland Management, LLC, Boise, Idaho, USA","Journal of Intelligent and Connected Vehicles","26 Dec 2022","2019","2","2","41","54","Purpose - This paper aims to present a summary of the performance measurement and evaluation plan of the Wyoming connected vehicle (CV) Pilot Deployment Program (WYDOT Pilot). Design/methodology/approach - This paper identified 21 specific performance measures as well as approaches to measure the benefits of the WYDOT Pilot. An overview of the expected challenges that might introduce confounding factors to the evaluation effort was outlined in the performance management plan to guide the collection of system performance data. Findings - This paper presented the data collection approaches and analytical methods that have been established for the real-life deployment of the WYDOT CV applications. Five methodologies for assessing 21 specific performance measures contained within eight performance categories for the operational and safety-related aspects. Analyses were conducted on data collected during the baseline period, and pre-deployment conditions were established for 1 performance measures. Additionally, microsimulation modeling was recommended to aid in evaluating the mobility and safety benefits of the WYDOT CV system, particularly when evaluating system performance under various CV penetration rates and/or CV strategies. Practical implications - The proposed performance evaluation framework can guide other researchers and practitioners identifying the best performance measures and evaluation methodologies when conducting similar research activities. Originality/value - To the best of the authors' knowledge, this is the first research that develops performance measures and evaluation plan for low-volume rural freeway CV system under adverse weather conditions. This paper raised some early insights into how CV technology might achieve the goal of improving safety and mobility and has the potential to guide similar research activities conducted by other agencies.","2399-9802","","10.1108/JICV-03-2019-0006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9999209","Performance measures;Connected vehicles;Driver behaviors and assistance;Adverse weather;Microsimulation modeling;Wyoming connected vehicle pilot","Safety;Accidents;Roads;System performance;Meteorology;Performance evaluation;Behavioral sciences","","","","1","","","","26 Dec 2022","","","TUP","TUP Journals"
"Plug-in Solar Electric Vehicle as a Distributed Generation and Storage Resource for Smart Grid","U. Sohail; T. Østrem; B. Hoff; A. Hamid","Department of Electrical Engineering, UiT, The Arcitic University of Norway, Narvik, Norway; Department of Electrical Engineering, UiT, The Arcitic University of Norway, Narvik, Norway; Department of Electrical Engineering, UiT, The Arcitic University of Norway, Narvik, Norway; Department of Electrical Engineering, UiT, The Arcitic University of Norway, Narvik, Norway","2019 Nordic Workshop on Power and Industrial Electronics (NORPIE)","8 Dec 2022","2019","","","1","7","This paper proposes a novel plug-in solar electric vehicle with integrated photovoltaic (PV)-modules which enhances the drive range and reduces the charging dependency on the grid due to direct charging of onboard batteries from inbuilt PV power generation. It also has capability of grid-to-vehicle (G2V) charging, additionally it allows the use of its inbuilt PV power generation and onboard batteries as a distributed generation and storage resource, respectively, for smart grid. To improve the vehicle-to-grid (V2G) power quality, reliability and controllability of onboard batteries and to extract the maximum power from all inbuilt PV-modules even under dynamic partial shading, a new modular multilevel voltage source converter (MMVSC) based submodule (SM) integrated PV-battery hybrid topology, with an improved control system, is proposed for this vehicle. Simulation results demonstrate the superior performance of proposed plug-in solar electric vehicle.","","979-8-3503-3199-8","10.1109/NORPIE55843.2019.9967823","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967823","Plug-in solar electric vehicle;modular multilevel voltage source converter;distributed maximum power point tracking;distributed generation;battery energy storage;vehicle-to-grid","Vehicle-to-grid;Renewable energy sources;Simulation;Controllability;Distributed power generation;Batteries;Power system reliability","battery powered vehicles;battery storage plants;distributed power generation;photovoltaic power systems;power convertors;power distribution;power distribution reliability;power supply quality;secondary cells;smart power grids","charging dependency;controllability;distributed generation;G2V;grid-to-vehicle charging;integrated photovoltaic-modules;MMVSC;modular multilevel voltage source converter;onboard batteries;plug-in solar electric vehicle;PV power generation;PV-modules;reliability;smart grid;storage resource;submodule;submodule integrated PV-battery hybrid topology;V2G;vehicle-to-grid power quality","","","","17","IEEE","8 Dec 2022","","","IEEE","IEEE Conferences"
"Propagation of Supraharmonics through EMI Filters with Varying Loads","J. Sutaria; K. M. Uddin Ahmed; S. Rönnberg; M. H. J Bollen","Electric power engineering, Luleå tekniska universitet, Skellefteå, Sweden; Electric power engineering, Luleå tekniska universitet, Skellefteå, Sweden; Electric power engineering, Luleå tekniska universitet, Skellefteå, Sweden; Electric power engineering, Luleå tekniska universitet, Skellefteå, Sweden","2019 Nordic Workshop on Power and Industrial Electronics (NORPIE)","8 Dec 2022","2019","","","1","6","The EMI filters in common household devices are designed according to the EMI regulatory standards to filter conducted emissions (noise) ranging typically from 150 kHz to 30 MHz. The function of these filters is to provide a low impedance path for the noise to the Protective Earth (PE), and to suppress the high frequency voltage occurring between PE and Neutral (N). This paper studies the behavior of the EMI filter for supraharmonics (conducted emission between 2 kHz and 150 kHz) under realistic conditions. The increase in PE-N voltage and the summation of the supraharmonics in PE can cause the tripping of Residual Current Devices (RCD) in places like data center causing the loss of money and information if power back-up is not used.","","979-8-3503-3199-8","10.1109/NORPIE55843.2019.9967825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967825","EMIfilters;Supraharmonics;Data center;LED lamps;Solar inverter","Performance evaluation;Industrial electronics;Electromagnetic interference;Information filters;Light emitting diodes;Inverters;Impedance","earthing;electromagnetic interference;residual current devices","common household devices;conducted emission;EMI filter;EMI regulatory standards;frequency 150.0 kHz to 30.0 MHz;frequency 2.0 kHz to 150.0 kHz;high frequency voltage;impedance path;PE-N voltage;Protective Earth;residual current devices;supraharmonics","","","","9","IEEE","8 Dec 2022","","","IEEE","IEEE Conferences"
"Evaluation of the DFIG-based Wind Turbine Subjected to Transformer-energizing Voltage Dips","R. A. De Oliveira; M. Bollen; C. Chen; R. C. Leborgne","Electric Power Engineering group, Luleå University of Technology, Skellefteå, Sweden; Electric Power Engineering group, Luleå University of Technology, Skellefteå, Sweden; Electric Power Engineering group, KTH Royal Institute of Technology, Stockholm, Sweden; Universidade Federal do Rio Grande do Sul Porto Alegre, Brazil","2019 Nordic Workshop on Power and Industrial Electronics (NORPIE)","8 Dec 2022","2019","","","1","5","This work evaluates the response of DFIG-based wind turbine under voltage dips caused by transformer energizing. The transformer energizing is part of the normal operation of the power system and it can cause even-harmonic distortion, which could impact the operation of the power converters on the wind turbine. Previous works only considered voltage dips caused by electrical faults, then other causes should be understood to guarantee sufficient fault-right through of wind power installations. In order to address this study, voltage dips measurements with distinct magnitude, harmonic distortion and voltage unbalance are applied to a DFIG model. The impacts on the rotor current, on the DC-link voltage, and on the DFIG active power are analyzed.","","979-8-3503-3199-8","10.1109/NORPIE55843.2019.9967827","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967827","Power Quality;Voltage Dips;DFIG;Wind Turbine;Transformer Energizing","Voltage fluctuations;Voltage measurement;Doubly fed induction generators;Rotors;Wind power generation;Transformers;Wind turbines","asynchronous generators;power convertors;power generation control;power supply quality;rotors;wind power plants;wind turbines","DC-link voltage;DFIG active power;DFIG model;DFIG-based wind turbine subjected;electrical faults;even-harmonic distortion;normal operation;power converters;power system;sufficient fault-right;transformer energizing;transformer-energizing voltage dips;voltage dips measurements;voltage unbalance;wind power installations","","","","9","IEEE","8 Dec 2022","","","IEEE","IEEE Conferences"
"Introduction to Cloud Based MAS Control for Long Range Hybrid PIR Sensors in Smart LED Street Lighting System","L. R. Adrian; A. Avotins; D. Repole","Institute of Industrial Electronics and Electrotechnics Riga Technical University, Riga, Latvia; Institute of Industrial Electronics and Electrotechnics Riga Technical University, Riga, Latvia; Institute of Industrial Electronics and Electrotechnics Riga Technical University, Riga, Latvia","2019 Nordic Workshop on Power and Industrial Electronics (NORPIE)","8 Dec 2022","2019","","","1","5","Focussing on the design, architecture and monitoring of Smart LED Street Lighting control, this paper investigates the use of a Cloud Based Multi-agent System (CMAS) as a possible framework. The work centres upon previous developments by the authors in the production and design of Long Range Hybrid Pyroelectric Infrared (PIR) control sensors.","","979-8-3503-3199-8","10.1109/NORPIE55843.2019.9967831","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967831","Multi Agent System;Sensors;Power management;Light control;Smart power","Cloud computing;Urban areas;Lighting;Computer architecture;Light emitting diodes;Control systems;Sensor systems","infrared detectors;lighting control;multi-agent systems;pyroelectric detectors;street lighting","Cloud Based MAS control;Cloud Based Multiagent System;Long Range Hybrid PIR sensors;Long Range Hybrid Pyroelectric Infrared control sensors;possible framework;Street Lighting control;Street Lighting System","","","","20","IEEE","8 Dec 2022","","","IEEE","IEEE Conferences"
