"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"About the Authors","F. Almeida; J. D. Santos",NA; NA,"The Business Plan Reference Manual for IT Businesses","","2018","","","219","220","There is a great worldwide desire to launch new technology-based business. In this sense, and increasingly, entrepreneurship courses have arisen in several universities and many of the courses in the management, administration and engineering areas already offer entrepreneurship curricular units. Throughout those programs, the teams develop key integrated competencies in innovation, entrepreneurship and technology that will ultimately enable the students to create and develop new technology-based businesses. The Business Plan Reference Manual for IT Businesses provides a reference manual for undergraduate and graduate students that intend to launch their start-up business in the IT field. It helps them to create and model the business plan of their business. Therefore, this manual is mainly aimed at instructors who want to offer a practical view of the process of modeling, designing and developing an IT start-up. Additionally, it can be individually used by entrepreneurs who wish to launch their start-up businesses in IT field. The structure of the book was defined taking into account different approaches to the construction of the business plan, which basically consider a disaggregation of some of these chapters in others smaller (e.g., marketing plan into products/services and market, financial plan into investment plan and economic-financial projections). We chose to aggregate these dimensions into a single chapter, which in our view facilitates the process of analyzing a business plan. It is also relevant to mention the inclusion of “Chapter V – Prototype description” which is innovative and intends to take into account the application of this business plan template to the information technology sector.","","9788770220385","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226850.pdf&bkn=9218898&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Re-Use and Recycling of Materials Solid Waste Management and Water Treatment","",,"Re-Use and Recycling of Materials: Solid Waste Management and Water Treatment","","2018","","","i","lii","In recent years, a considerable amount of effort has been devoted, both in industry and academia, towards the recycling and reuse of materials. Most nations are now trying to reduce the amount of waste materials, through the proper recycling of materials. Re-Use and Recycling of Materials will help readers to understand the current status in the field of waste management, as well as what research is taking place to deal with such issues. Technical topics discussed in the book include: • Municipal solid waste management • Recycling of WEEE • Waste to industrially important product like lignin and cellulose • Recycling of agriculture waste • Polymer and plastic recycling","","9788770220576","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226962.pdf&bkn=9218822&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"3 IoT Data Processing: The Different Archetypes and Their Security and Privacy Assessment","",,"Internet of Things Security: Fundamentals, Techniques and Applications","","2018","","","37","54","Internet of Things (IoT) security deals with safeguarding the devices and communications of IoT systems, by implementing protective measures and avoiding procedures which can lead to intrusions and attacks. However, security was never the prime focus during the development of the IoT, hence vendors have sold IoT solutions without thorough preventive measures. The idea of incorporating networking appliances in IoT systems is relatively new, and hence IoT security has not always been considered in the product design. To improve security, an IoT device that needs to be directly accessible over the Internet should be segmented into its own network, and have general network access restricted. The network segment should be monitored to identify potential anomalous traffic, and action should be taken if a problem arises. This has generated an altogether new area of research, which seeks possible solutions for securing the devices, and communication amongst them. Internet of Things Security: Fundamentals, Techniques and Applications provides a comprehensive overview of the overall scenario of IoT Security whilst highlighting recent research and applications in the field. Technical topics discussed in the book include: • Machine-to-Machine Communications • IoT Architecture • Identity of Things • Block Chain • Parametric Cryptosystem • Software and Cloud Components","","9788793609525","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228380.pdf&bkn=9218886&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"4 Quality Assurance Management and Control","A. O. A. Jaber; H. O. Elayyan",NA; NA,"Toward Quality Assurance and Excellence in Higher Education","","2018","","","91","128","Quality Assurance is not a new concept in the education sector in general, and higher education in particular, though it is becoming increasingly more relevant and important. Higher education helps to improve an individual's quality of life by enabling them to inflate their knowledge and expertise, to grasp abstract concepts and theories, and to raise their awareness of the world and their community, and as such the assurance of quality is becoming more pivotal in the whole education process. There is no simple definition of the concept of quality in education, though numerous models and theories have been devised. Toward Quality Assurance and Excellence of Higher Education is a new episode of the Quality Assurance perception in higher education, which identifies the quality culture and orientation from the beginning, integrating crucial factors to build a “pyramid” of higher education excellence. The book compares concepts from the main theories of Quality Assurance, management and control when they are applied to educational systems in higher education. The book also presents a new model of excellence in higher education. Excellence is an architecture of building blocks that comes with process performance, effectiveness, harmony and collaboration which should be incorporated in a quality-oriented concept of a sustainable excellence of higher education. The model integrates four main facets: the Educational System, Quality Assurance Managing and Control, Strategic Planning and Globalization. Also presented are international “best-practices” in quality assurance in higher education, from Japan and Finland.","","9788793609549","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228238.pdf&bkn=9218907&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Index","D. Beysens",NA,"Dew Water","","2018","","","297","304","The world’s ever-increasing need for fresh water has led to the use of non-conventional sources such as rain and fog water collection. Although rain water collection is relatively simple, the supply is often erratic. Passive fog water collection has been used in several parts of the world but is only relevant to certain geographical locations. Dew occurrence, however, is far more widespread, can form in most climates and geographic settings, show high frequency and prevalence throughout the year. During the past 20 years, dew collection has therefore been investigated as a serious supplemental source of fresh water. Dew Water offers a thorough review of dew, its formation characteristics and potential for dew collection, for audiences that include policy-makers, non-governmental organizations involved in development aid and sustainable development, engineers, urban planners, researchers and students. After providing a background on atmospheric water, humid air, and sky and materials emissivity, the book deals with dew formation and its estimation with a focus on the use of meteorological data. Dew measurement techniques are reviewed and discussed as well as dew collection by passive means. Computational fluid dynamics technique is described for better design of dew collectors. Dew quality (chemistry, biology) is assessed in view of potable water quality. Costs and economic aspects are also considered.","","9788793609464","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228278.pdf&bkn=9218791&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"List of Abbreviations","K. Pahlavan",NA,"Indoor Geolocation Science and Technology At the Emergence of Smart World and IoT","","2018","","","441","444","Precise and accurate localization is one of the fundamental scientific and engineering technologies needed for the applications enabling the emergence of the Smart World and the Internet of Things (IoT). Popularity of localization technology began when the GPS became open for commercial applications in early 1990's. Since most commercial localization applications are for indoors and GPS does not work indoors, the discovery of opportunistic indoor geolocation technologies began in mid-1990's. Because of complexity and diversity of science and technology involved in indoor Geolocation, this area has emerged as its own discipline over the past two decades. At the time of this writing, received signal strength (RSS) based Wi-Fi localization is dominating the commercial market complementing cell tower localization and GPS technologies using the time of arrival (TOA) technology. Wi-Fi localization technology takes advantage of the random deployment of Wi-Fi devices worldwide to support indoor and urban area localization for hundreds of thousands of applications on smart devices. Public safety and military applications demand more precise localization for first responders and military applications deploy specialized infrastructure for more precise indoor geolocation. To enhance the performance both industries are examining hybrid localization techniques. Hybrid algorithms use a variety of sensors to measure the speed and direction of movement and integrate them with the absolute radio frequency localization. Indoor Geolocation Science and Technology is a multidisciplinary book that presents the fundamentals of opportunistic localization and navigation science and technology used in different platforms such as: smart devices, unmanned ground and flying vehicles, and existing cars operating as a part of intelligent transportation systems. Material presented in the book are beneficial for the Electrical and Computer Engineering, Computer Science, Robotics Engineering, Biomedical Engineering or other disciplines who are interested in integration of navigation into their multi-disciplinary projects. The book provides examples with supporting MATLAB codes and hands-on projects throughout to improve the ability of the readers to understand and implement variety of algorithms. It can be used for both academic education, as a textbook with problem sets and projects, and the industrial training, as a practical reference book for professionals involved in design and performance evaluation. The author of this book has pioneering research experience and industrial exposure in design and performance evaluation of indoor geolocation based on empirical measurement and modeling of the behavior of the radio propagation in indoor areas and inside the human body. The presentation of the material is based on examples of research and development that his students have performed in his laboratory, his teaching experiences as a professor, and his experiences as a technical consultant to successful startup companies.","","9788770220507","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226831.pdf&bkn=9218820&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"5 Group Communication Provisioning by OTA, SMS 4G, and SMS IMS","A. Henry-Labordère",NA,"Practical LTE Based Security Forces PMR Networks","","2018","","","75","106","The author with 50 years of teaching and industry experience (3 telecom companies founded) has written an original book concentrating on the specific features of LTE 4G when used for security forces in replacement of their proprietary PMR networkswith their well-known “Push-To-Talk” applications. He combines the modelling usingOperations Research models with a deep knowledge of LTE architecture and systemsfor a detailed practical description with the protocol traces when useful, in order touse as a course text book. – Introduction – LTE PMR Networks: service, seamless federation of tactical networks, backupby the Public operators coverage, Direct calls (Proximity Services) – Geo-Localisation of PMR group members and monitoring of the Quality ofService with the ECID method – Choice of the SIM card type for PMR or M2M networks, automatic profileswitching possibilities – Group communication provisioning by OTA: network initiated by SMS/Diameter in 4G – Multicast: MCPTT PMR, MOOC teaching and TV in local loop networks (RTTH) – Integration of IMS and VoLTE in the PMR networks and the MNOs with detailson the PCC processing. Access using a non trusted WLAN (WiFi) – Lawful Interception 3GPP architecture and PMR network case – Diameter based M2M (LTE-M and NB-IoT) 3GPP services and LoRaStandard 3GPP User Data provisioning: LDAP and SOAP – Advanced Policy Control and Charging (PCC): use for the X3 Legal interceptioninterface – Appendix: detailed traces for the different chapters – Conclusion: Full LTE for security forces, when? – Abbreviations and acronyms For readers already familiar with the 4G network architectures it gives a comprehensiveview of all the missing specific features to use them for the security forces PMRnetworks.","","9788793609785","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228785.pdf&bkn=9218872&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"10 How to Secure the Internet of Things","A. Banafa",NA,"Secure and Smart Internet of Things (IoT): Using Blockchain and AI","","2018","","","69","76","By 2020, experts forecast that up to 28 billion devices will be connected to the Internet, with only one third of them being computers, smartphones, smartwatches, and tablets. The remaining two thirds will be other “devices” – sensors, terminals, household appliances, thermostats, televisions, automobiles, production machinery, urban infrastructure and many other “things”, which traditionally have not been Internet enabled. This “Internet of Things” (IoT) represents a remarkable transformation of the way in which our world will soon interact. Much like the World Wide Web connected computers to networks, and the next evolution mobile devices connected people to the Internet and other people, IoT looks poised to interconnect devices, people, environments, virtual objects and machines in ways that only science fiction writers could have imagined. In a nutshell the Internet of Things (IoT) is the convergence of connecting people, things, data and processes; it is transforming our life, business and everything in between. Secure and Smart IoT explores many aspects of the Internet of Things and explains many of the complicated principles of IoT and the new advancements in IoT including using Fog Computing, AI and Blockchain technology. The topics discussed in the book include: • Internet of Things (IoT) • Industrial Internet of Things (IIoT) • Fog Computing • Artificial Intelligence • Blockchain Technology • Network Security • Zero-Trust Model • Data Analytics • Digital Transformation • DDoS • Smart Devices • Cybersecurity","","9788770220293","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226888.pdf&bkn=9218792&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"7 EASY-PV: RPAS Professional Business Application","",,"Towards Future Technologies for Business Ecosystem Innovation","","2018","","","109","116","Towards Future Technologies for Business Ecosystem Innovation describes CONASENSE within the broad platform of the CTIF Global Capsule (CGC) covering future technologies and its enablers, smart cities, telemedicine, crowd computing, satellite, unmanned air vehicles , cooperative wireless sensor network, remotely piloted aircraft system, network neutrality as well as virtual business model.","","9788799923700","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228784.pdf&bkn=9218837&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"5 MOOCs: New Learning Alternatives for the Expansion of Knowledge","J. G. Galán; A. H. M. Padilla; C. B. Bravo; E. L. Meneses",NA; NA; NA; NA,"MOOC Courses and the Future of Higher Education: A New Pedagogical Framework","","2018","","","67","80","During the last decades, our society is witnessing an authentic revolution that, in a dizzying manner has deeply influenced, modified, and transformed the way of life of human beings. This constant and unstoppable revolution is transmuting all areas of our life: social, cultural, personal, labor, economic, training, etc. This new society is characterized by a high generation of knowledge and the constant and fluid processing of information. In this macro-context, the MOOC phenomenon emerged. MOOC (Massive Open Online Courses) courses are based on the principles of massive, free access to all materials and resources offered online. This new didactic path can be constituted in an innovative techno-social tendency, especially oriented in the panorama of Higher Education to stimulate university improvement, open opportunities at the same time for education and training or, simply, derive towards a new business model for the universities. In addition to being an entry point for the popularization of science and knowledge, the future possibilities are enormous and are being studied in all their various dimensions. Many initiatives as a result have been developed to implement this new form of education. MOOC Courses and the Future of Higher Education presents the latest research theories and current examples of MOOC courses practices in Higher Education. The chapters represent an extensive assortment of interpretations and practices examples of MOOC courses, across areas as varied as teaching methodologies, instructional innovations, educational technology, etc. This work is structured in three sections, the first one covers the university institution in the knowledge society, the second analyzes the MOOC training proposals, and the third discusses the future role of MOOCs. Technical topics discussed in the book include: • The Virtualization of Teaching in Higher Education • Training and Professional Development at the e-University • Taxonomy of MOOCs • MOOC: Strengths and Weaknesses • MOOCs and the Scientific Community: Challenges and Innovation • MOOC Platforms • Directory of MOOC Resources • MOOC: Reflections of the Future","","9788770220613","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226997.pdf&bkn=9218876&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Index","A. O. A. Jaber; H. O. Elayyan",NA; NA,"Toward Quality Assurance and Excellence in Higher Education","","2018","","","419","424","Quality Assurance is not a new concept in the education sector in general, and higher education in particular, though it is becoming increasingly more relevant and important. Higher education helps to improve an individual's quality of life by enabling them to inflate their knowledge and expertise, to grasp abstract concepts and theories, and to raise their awareness of the world and their community, and as such the assurance of quality is becoming more pivotal in the whole education process. There is no simple definition of the concept of quality in education, though numerous models and theories have been devised. Toward Quality Assurance and Excellence of Higher Education is a new episode of the Quality Assurance perception in higher education, which identifies the quality culture and orientation from the beginning, integrating crucial factors to build a “pyramid” of higher education excellence. The book compares concepts from the main theories of Quality Assurance, management and control when they are applied to educational systems in higher education. The book also presents a new model of excellence in higher education. Excellence is an architecture of building blocks that comes with process performance, effectiveness, harmony and collaboration which should be incorporated in a quality-oriented concept of a sustainable excellence of higher education. The model integrates four main facets: the Educational System, Quality Assurance Managing and Control, Strategic Planning and Globalization. Also presented are international “best-practices” in quality assurance in higher education, from Japan and Finland.","","9788793609549","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228230.pdf&bkn=9218907&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"4 Humid Air","D. Beysens",NA,"Dew Water","","2018","","","35","54","The world’s ever-increasing need for fresh water has led to the use of non-conventional sources such as rain and fog water collection. Although rain water collection is relatively simple, the supply is often erratic. Passive fog water collection has been used in several parts of the world but is only relevant to certain geographical locations. Dew occurrence, however, is far more widespread, can form in most climates and geographic settings, show high frequency and prevalence throughout the year. During the past 20 years, dew collection has therefore been investigated as a serious supplemental source of fresh water. Dew Water offers a thorough review of dew, its formation characteristics and potential for dew collection, for audiences that include policy-makers, non-governmental organizations involved in development aid and sustainable development, engineers, urban planners, researchers and students. After providing a background on atmospheric water, humid air, and sky and materials emissivity, the book deals with dew formation and its estimation with a focus on the use of meteorological data. Dew measurement techniques are reviewed and discussed as well as dew collection by passive means. Computational fluid dynamics technique is described for better design of dew collectors. Dew quality (chemistry, biology) is assessed in view of potable water quality. Costs and economic aspects are also considered.","","9788793609464","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228296.pdf&bkn=9218791&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Summary & Conclusions","A. Bhattacharyya",NA,"Cybernetics in C++","","2018","","","595","596","C++ is a powerful, much sought after programming language, but can be daunting to work with, even for engineering professionals. Why is this book so useful? Have you ever wondered: • How do keywords like static and virtual change their meanings according to context? • What are the similarities and differences between Pointers and References, Pointers and Arrays, Constructors and Copy Constructors, Nested and Local Inner Classes? • Why is Multiple Interface Inheritance seen to be beautiful but Multiple Implementation Inheritance considered evil? • When is Polymorphism Static or Dynamic, Bounded or Unbounded? Answers on these questions, and much more, are explained in this book, Cybernetics in C++. What makes this text so different and appealing in comparison to existing books on the market? • The Bulleted style, as opposed to Prose, produces results much faster, both in learning and reference • Rules of Thumb, and further expert Tips are given throughout in how to optimise your code • The Prospective Evils sections tell you what to avoid • The thorough coverage ensures you will be trained to expert level in each of Imperative, Procedural, Memory & Resource Management, Object Oriented and Generic Programming Cybernetics in C++ combines a theoretical overview and practical approach in one book, which should prove to be a useful reference for computer scientists, software programmers, engineers and students in this and related field.","","9788793609440","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228383.pdf&bkn=9218808&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"1 The Boundaries of Corporate Social Responsibility: A Managerial Perspective","",,"Corporate Social Responsibility in Management and Engineering","","2018","","","1","30","Referring to an organizations responsibility for their impact on society, corporate social responsibility (CSR) is greatly relevant for the competitiveness, sustainability and innovation in the management and engineering arena of organizations, and the economy worldwide. Taking in account its these concerns, Corporate Social Responsibility in Management and Engineering covers the issues related to corporate social responsibility in management and engineering in a context where organizations are facing, day after day, high challenges for what concerns issues related to their social responsibility. The book looks to contribute to the exchange of experiences and perspectives about the state of the research related to CSR, as well as the future direction of this field of research. It looks to provide a support to academics and researchers, as well as those that operating in the management field need to deal with policies and strategies related to CSR.","","9788793609600","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228410.pdf&bkn=9218771&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Bibliography","S. Bhattacharjee; B. B. Bhattacharya; K. Chakrabarty",NA; NA; NA,"Algorithms for Sample Preparation with Microfluidic Lab-on-Chip","","2018","","","143","156","Recent microfluidic technologies have brought a complete paradigm shift in automating biochemical processing on a tiny lab-on-chip (a.k.a. biochip) that replaces expensive and bulky instruments traditionally used in implementing bench-top laboratory protocols. Biochips have already made a profound impact on various application domains such as clinical diagnostics, DNA analysis, genetic engineering, and drug discovery, among others. They are capable of precisely manipulating micro-/pico-liter quantities of fluids, and provide integrated support for mixing, storage, transportation, and sensing, on-chip. In almost all bioprotocols, sample preparation plays an important role, which includes dilution and mixing of several fluids satisfying certain volumetric ratios. However, designing algorithms that minimize reactant-cost and sample-preparation time suited for microfluidic chips poses a great challenge from the perspective of protocol mapping, scheduling, and physical design. Algorithms for Sample Preparation with Microfluidic Lab-on-Chip attempts to bridge the widening gap between biologists and engineers by introducing, from the fundamentals, several state-of-the-art computer-aided-design (CAD) algorithms for sample preparation with digital and flow-based microfluidic biochips. Technical topics discussed in the book include: • Basics of digital and flow-based microfluidic lab-on-chip • Comprehensive review of state-of-the-art sample preparation algorithms • Sample-preparation algorithms for digital microfluidic lab-on-chip • Sample-preparation algorithms for flow-based microfluidic lab-on-chip","","9788770220545","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9227018.pdf&bkn=9218912&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"16 Smart Waste Management System: A Fusion of IoT and Blockchain Technology","",,"Dependable IoT for Human and Industry: Modeling, Architecting, Implementation","","2018","","","351","366","The subject of Digital Signal Processing (DSP) is enormously complex, involving many concepts, probabilities, and signal processing that are woven together in an intricate manner. To cope with this scope and complexity, many DSP texts are often organized around the “numerical examples” of a communication system. With such organization, readers can see through the complexity of DSP, they learn about the distinct concepts and protocols in one part of the communication system while seeing the big picture of how all parts fit together. From a pedagogical perspective, our personal experience has been that such approach indeed works well. Based on the authors' extensive experience in teaching and research, Digital Signal Processing: a breadth-first approach is written with the reader in mind. The book is intended for a course on digital signal processing, for seniors and undergraduate students. The subject has high popularity in the field of electrical and computer engineering, and the authors consider all the needs and tools used in analysis and design of discrete time systems for signal processing. Key features of the book include: • The extensive use of MATLAB based examples to illustrate how to solve signal processing problems. The textbook includes a wealth of problems, with solutions • Worked-out examples have been included to explain new and difficult concepts, which help to expose the reader to real-life signal processing problems • The inclusion of FIR and IIR filter design further enrich the contents","","9788770220132","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226725.pdf&bkn=9218775&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"5 Energy-Efficient Multipath Ring Network for Heterogeneous Clustered Neuronal Arrays","",,"Real-Time Multi-Chip Neural Network for Cognitive Systems","","2018","","","111","142","Simulation of brain neurons in real-time using biophysically-meaningful models is a pre-requisite for comprehensive understanding of how neurons process information and communicate with each other, in effect efficiently complementing in-vivo experiments. In spiking neural networks (SNNs), propagated information is not just encoded by the firing rate of each neuron in the network, as in artificial neural networks (ANNs), but, in addition, by amplitude, spike-train patterns, and the transfer rate. The high level of realism of SNNs and more significant computational and analytic capabilities in comparison with ANNs, however, limit the size of the realized networks. Consequently, the main challenge in building complex and biophysically-accurate SNNs is largely posed by the high computational and data transfer demands. Real-Time Multi-Chip Neural Network for Cognitive Systems presents novel real-time, reconfigurable, multi-chip SNN system architecture based on localized communication, which effectively reduces the communication cost to a linear growth. The system use double floating-point arithmetic for the most biologically accurate cell behavior simulation, and is flexible enough to offer an easy implementation of various neuron network topologies, cell communication schemes, as well as models and kinds of cells. The system offers a high run-time configurability, which reduces the need for resynthesizing the system. In addition, the simulator features configurable on- and off-chip communication latencies as well as neuron calculation latencies. All parts of the system are generated automatically based on the neuron interconnection scheme in use. The simulator allows exploration of different system configurations, e.g. the interconnection scheme between the neurons, the intracellular concentration of different chemical compounds (ions), which affect how action potentials are initiated and propagate.","","9788770220330","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226862.pdf&bkn=9218606&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"Appendix","S. L. Goede; M. K. -S. Leow",NA; NA,"Thyroid Systems Engineering: A Primer in Mathematical Modeling of the Hypothalamus-Pituitary-Thyroid Axis","","2018","","","289","292","In recent years, a considerable amount of effort has been devoted, both in industry and academia, towards the behavioral modeling, evaluation and prediction of the hypothalamus pituitary thyroid system. Thyroid Systems Engineering targets an optimal treatment of people suffering from thyroid hormone disorders. The content is motivated by in-depth observations of such patients whose rich data supported the theoretical framework arising from formal mathematical reasoning, guided by the nature of thyroid physiology. Leveraging on the insights emerging from the unique combination of an electrical engineer working with a clinical thyroidologist, and both being scientists skilled in mathematics, the authors introduce this new discipline and field of scientific investigation aptly designated as Thyroid Systems Engineering. Readers will discover that mathematics can indeed model the behavior of the hypothalamus-pituitary-thyroid (HPT) axis. Focused on modeling, each of the eighteen chapters gives the reader a notion of the application of relevant mathematics to pertinent issues encountered in mainstream thyroidology. Many cellular processes resemble the flux of variables and states in a complex multi-parameter space through time analogous to current flow in electrical networks. It is then logical to apply the principles and physical laws of electrodynamics, electrical network theory, control systems theory and signal theory to many of the biological phenomena encountered in endocrinology. Such an approach is used liberally throughout the book and successfully yields elegant solutions to a number of models presented within. This book can serve as a reference to mathematical modeling in other aspects of endocrine physiology, and as the starting point for a fundamental course in medical modeling. It will appeal to postgraduates in electrical engineering, academic physicians and biomedical researchers. Further, readers equipped with advanced calculus, electrical network theory, control theory and signal theory should be able to follow the mathematical expositions that describe thyrotropic control. They represent a new discipline based on mathematical modeling in physiology applicable to medical diagnostics, measurement and treatment to cooperate in the clinical team and realize an optimized treatment for patients.","","9788793609587","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228395.pdf&bkn=9218800&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"4 Genomic Structure, Genes, and Molecular Regulation of the Development of Chlamydiae","S. P. Martinov",NA,"Chlamydiae and Chlamydial Infections","","2018","","","55","60","Chlamydiae are a group of obligate intracellular microorganisms with a homogeneous group-specific antigenic structure, and a unique mode of development. The infections caused by them are unprecedented and wide-spread throughout the world, including a broad range of hosts among domestic and animal species and humans, and a variety of clinical manifestations. The uniqueness of chlamydia pathology consists mainly in the fact that the agents of the individual diseases are so close in their biological properties that they are represented only by the single genus Chlamydia, which includes all currently recognized species. Although chlamydiae and chlamydial infections were discovered a long time ago, they are still under-researched and relatively unknown to broad circles of microbiologists, virologists, epidemiologists and clinicians. A number of issues relating to molecular biology, pathogenesis, mechanisms of Chlamydia development and their interactions with cells, as well as their genetic conditioning and regulation, remain unclear. The same is true for ambiguities, problems and contradictions related to epidemiology, diagnostic approaches, immunity and vaccines. Based on scientific facts and the analysis of literature, and the experience of the author, Chlamydiae and Chlamydial Infections attempts to shed light on the cited problems, in terms of modern microbiology, cell biology and molecular biology. The scientific topics discussed include: • Biological, morphological and antigenic properties of Chlamydia spp • Genes, genomic structure and genetic regulations • Conventional diagnostic methods and examinations • Detection and differentiation of Chlamydia organisms by DNA detection systems • Clinical forms and manifestations and drug therapy • Pathology • Epidemiological peculiarities of Chlamydia? induced diseases in animals and humans • Immunity and vaccines","","9788793609501","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228317.pdf&bkn=9218814&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"20 Scalable Smart Transducer Networks Using Power-over-Ethernet and Neural Networks","",,"Dependable IoT for Human and Industry: Modeling, Architecting, Implementation","","2018","","","433","454","The subject of Digital Signal Processing (DSP) is enormously complex, involving many concepts, probabilities, and signal processing that are woven together in an intricate manner. To cope with this scope and complexity, many DSP texts are often organized around the “numerical examples” of a communication system. With such organization, readers can see through the complexity of DSP, they learn about the distinct concepts and protocols in one part of the communication system while seeing the big picture of how all parts fit together. From a pedagogical perspective, our personal experience has been that such approach indeed works well. Based on the authors' extensive experience in teaching and research, Digital Signal Processing: a breadth-first approach is written with the reader in mind. The book is intended for a course on digital signal processing, for seniors and undergraduate students. The subject has high popularity in the field of electrical and computer engineering, and the authors consider all the needs and tools used in analysis and design of discrete time systems for signal processing. Key features of the book include: • The extensive use of MATLAB based examples to illustrate how to solve signal processing problems. The textbook includes a wealth of problems, with solutions • Worked-out examples have been included to explain new and difficult concepts, which help to expose the reader to real-life signal processing problems • The inclusion of FIR and IIR filter design further enrich the contents","","9788770220132","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9226770.pdf&bkn=9218775&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
"4 Modeling and Performance Evaluation of Computational DoS Attack on an Access Point in Wireless LANs","",,"Advanced Mathematical Techniques in Science and Engineering","","2018","","","101","120","In recent years, mathematical techniques applied to novel disciplines within the science and engineering have experienced extraordinary growth. Advanced Mathematical Techniques in Science and Engineering focusses on a detailed range of mathematics applied within various fields of science and engineering for different tasks. Topics of focus include: • Analysis of Consensus-Building Time in Social Groups • Modeling of intersystem accidents in critical infrastructure systems • Stochastic approaches to analysis and modeling of multi-sources and big data • Performance evaluation of computational DoS attack on access point in Wireless LANs • Ranking methods for decision-making under uncertainty • Understanding time delay based Modeling & Diffusion of technological products • Role of soft computing in science and engineering • Complex system reliability analysis and optimization • Tree growth models in forest ecosystems modelling This research book can be used as a reference for students in a final year undergraduate engineering course, such as mechanical, mechatronics, industrial, computer science, information technology, etc. Furthermore, the book can serve as a valuable reference for academics, engineers and researchers in these and related subject areas.","","9788793609334","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9228406.pdf&bkn=9218883&pdfType=chapter","","","","","","","","","","20 Oct 2020","","","River Publishers","River eBook Chapters"
