,question,Answer,upvoteCount,answerCount,followerCount,name
6,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""Frequently omitted from discussion when commercial nuclear fusion will arrive is the fact that there is currently a perfectly usable and reliable fusion technology (fission-fusion).\n\nWhile it is unfortunately the case that the first implementations of fission-fusion technology was military - many decades of effort have refined the technology making small commercial forms of fission-fusion possible.\n\nIt is widely perceived that commercial forms of nuclear fusion are currently ~30 years away (and always will be) - but the reality is that such widespread and excessive pessimism about fusion is not justified.\n\nThe energy needed to ignite an inertially confined thermonuclear fusion reaction in liquid (or solid) deuterium-tritium (DT) is not that large; it is on the order of not more than 20 MJ or about the same amount of chemical energy that would be released efficiently burning about 2.5 cups of automotive gasoline.\n\nThe problem is that this energy must be compressed in space (focused down to an area less than a 2 mm) and in time (to less than 3 nanoseconds).\n\nInertial confinement Fusion has been practical and repeatable (first-time every-time) fusion technology since 1952 and the Ivy Mike nuclear test. Fission Ignited Fusion is not uncontrolled fusion in any sense (as is also the case with an internal combustion engine - you only get an explosion within a cylinder of a magnitude equal to the fuel and air supplied - not any more and not any less). Inertial Confinement Fission Ignited Fusion is controlled fusion and produces practical commercially significant amounts of fusion energy reliably from the same D-T or D-D fusion reactions as tokamaks or stellarator experiments (there is actually no difference at all in the fusion fuels burned or the nuclear waste [helium] produced).\n\nFission Ignited Inertial Confinement Fusion is practical nuclear fusion that works now (not always just 30 years from now) and could be harnessed today and used to lift the conditions of all mankind.\n\nIn modern implementations[1], Fusion Ignited Fission can use as little as 0.25 grams of fissile U233, U235, or Pu239 to ignite about 8 grams of Deuterium using D-D fusion and produce, with help of a fusion driver (laser or particle accelerator), a fusion burst of about 100 Gigajoules per shot (the energy released in efficiently burning about 779 gallons of gasoline).\n\nMagnetic Confinement tokamaks like ITER will not begin to operate with DT fusion fuel which could permit break-even energy production until 2035.\n\nWhy sink all fusion effort into ITER and wait another 20 years before even starting to explore commercial forms of fusion energy?\n\nDoes it not make some sense to explore the ICF fusion technology that has been demonstrated to currently reliably work, and try to evolve the technology into a reliable and cost effective pure fusion commercial form?\n\nThe resources needed to finish developing commercial forms of fission-fusion and pure ICF fusion are already in place. Fusion researchers just need to be granted access and part time use of underground facilities like U1a at the Nevada Nuclear Security Site to safely perform the experiments needed.\n\nU1a Complex [ https://wci.llnl.gov/facilities/u1a ]\n\nA Pure fusion version of ICF fusion evolved from military fission-fusion is very possible. In 2001 DOE permitted previously undisclosed information to be released regarding cold war era efforts to produce ultra-clean pure fusion devices that could be used in a purely defensive role to defend home soil (a last stand against overwhelmingly superior conventional military infantry and tank forces). (It \tmay now be revealed)\n\nDOE published in 2001 the following document -\n\nRESTRICTED DATA DECLASSIFICATION DECISIONS 1946 TO THE PRESENT\n\nhttp://www.fas.org/sgp/othergov/doe/rdd-7.html\n\ncontained in section C of that document are the following facts:\n\nInformation on the DOE's pure fusion program:\n\n(1) Fact that the DOE made a substantial investment in the past to develop a pure fusion experimental explosive device\n\n(2) That the U.S. does not have and is not developing a pure fusion weapon; and\n\n(3) That no credible design for a pure fusion weapon resulted from the DOE investment. (98-15)\n\nNote: Point 3 may be disputed\n\nPure fusion technology now benefits from forty additional years of nuclear design and development and now deserves aggressive reinvestigation and funding support.\n\n(additional information)\nBrian Wang\u2019s rough timeline for small fusion experiments\nhttp://www.nextbigfuture.com/2017/04/rough-estimate-of-chances-and-timeline.html\n\nHow Close are We to Nuclear Fusion? [ https://www.nextbigfuture.com/2015/10/how-close-are-we-to-nuclear-fusion.html ]\n\n[1] - Winterberg, F. \""A Third Way Towards the Controlled Release of Nuclear Energy by Fission and Fusion\"" - http://www.znaturforsch.com/aa/v59a/s59a0325.pdf"", """,2,1070,239,""": ""Michael Bush"", ""url"": ""https://www.quora.com/profile/Michael-Bush-50""}, "
7,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""Probably pretty soon.\n\nhttps://www.lockheedmartin.com/en-us/products/compact-fusion.html\n\nhttps://youtu.be/UlYClniDFkM\nIntroducing magnetic mirror confinement.\n\nThe problem is that they are still using it to turn turbines (hamster wheels). Silly humans. I know the 1820 steam locomotive was great and all, but i think we are a little more evolved then that now. We do not need another pot of boiling water. Plus neutron radiation is some scary shiet.\n\nIf that is the case lets just make a bunch of californium and stick it confined in the middle of a lot of water. The core would deplete eventually and that water would melt human flesh its so radioactive, but sure we will call it safe, why not? That water would be hot hot hot. ^^\n\nNeutron radiation is mutagenic because it modifies your cells neutron count which is infinitely bad.\n\nIt is basically one of the defining characteristics of an element.\n\n\u201cAn article published in 2007 featuring a model-independent analysis concluded that the neutron has a negatively charged exterior, a positively charged middle, and a negative core. In a simplified classical view, the negative \""skin\"" of the neutron assists it to be attracted to the protons with which it interacts in the nucleus.\u201d Charge Densities of the Neutron and Proton [ https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.99.112001 ]\n\nNeutron - Wikipedia [ https://en.wikipedia.org/wiki/Neutron ]"", """,0,1066,154,""": ""Ron Woodward"", ""url"": ""https://www.quora.com/profile/Ron-Woodward-3""}, "
8,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""Nuclear fusion reactors are a reality now. The problem is not creating nuclear fusion in a machine it is doing so in a way that gets more energy out than put in. Having an operating nuclear fusion power plant will most likely not happen in the next 10 years. The biggest hurdle is how big we will have to build a fusion power plant to get more energy out than put in. The cost is likely going to be so large and the usefulness of the power plant so marginal compared to other methods that they will never be built until we move out into space. In space fusion is likely the only power source that can carry us between stars. We could collect fuel on rout from the interstellar medium. Solar with batteries will do much of the work here. Safe, inexpensive, small Thorium reactors will be up and running within 10 years. Solar and Thorium fuel can provide our needs for 1,000\u2019s of years so why invest the massive dollars into fusion until we actually need it for an interstellar journey."", """,0,20,9,""": ""Ray Vanlandingham"", ""url"": ""https://www.quora.com/profile/Ray-Vanlandingham-1""}, "
9,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""The official answer has been 'in the next 10\u201320 years\u2019 for at least 30 years now. Nobody really knows.\n\nThe problem is not creating a fusion reaction, that is 'easy', at least if you throw enough money at it. The problem is actually containing it so the reaction is sustainable for meaningful periods of time. The energy produced has an annoying tendency to diaassemble your mass of fuel in a rather abrupt manner."", """,0,UNKNOWN,UNKNOWN,UNKNOWN
10,https://www.quora.com/When-will-Fusion-reactors-become-a-reality," ""When will Fusion reactors become a reality?"", """,15,UNKNOWN,UNKNOWN,UNKNOWN
0,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""Every thing is now getting connected with Internet and Internet is the main communication base of future .So everything and technology what one can imagine that is some how related to internet is going to use IOT."", """,0,UNKNOWN,UNKNOWN,UNKNOWN
1,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""Has the Internet of Things (IOT) technology lived up to its hype?\n\nNo.\n\nBecause of the hype, a lot of people piled in, like a gold rush, to make money out of this new market.\n\nUnfortunately, nobody \u201cstruck gold\u201d in the form of a compelling idea that customers \u201chad to have\u201d. Most potential buyers said \u201cYawn. So what?\u201d.\n\nThe result was a market overloaded with players, whose only response was to drop prices and eat their own profit.\n\nThen the security flaws became public - thousands of IoT devices had been hijacked because they still had manufacturer\u2019s settings, and they were used in DDoS attacks.\n\nThe reputation of IoT fell through the floor.\n\nNowadays, you can\u2019t give IoT away."", """,1,386,193,""": ""Pravin Gavale"", ""url"": ""https://www.quora.com/profile/Pravin-Gavale-1""}, "
2,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""According to the UK futurists, in 2050 sexual contact between a person and an electronic device or a robot will occur more frequently than between two people.\n\nFuturologist Ian Pearson predicts the spread of sex toys interacting with augmented and virtual reality. New technologies will bring an intimate relationship with robots to such a level that they will not differ from interpersonal contact.\n\nEven now, relations between men and women are often too complicated: arguments, confusion, stress, the fatigue of one or both partners have a negative impact on the quality and frequency of sex. The use of robots with the ability to dive into virtual reality will unleash the imagination and spice up one\u2019s sex life. Single people, will have a sex life and those in a relationship will be able to resist the temptation to cheat.\n\nHope you like Article.\n\nThank you !"", """,168,4,182,""": ""Manisha Sukhyani"", ""url"": ""https://www.quora.com/profile/Manisha-Sukhyani""}, "
3,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""I can answer this question with the help of images taken from Google image search.\n\n\nAlmost all things will work on your voice in future as described by this image.\n\n\nAnother example of \""Almost Everything is in Control with IoT\"".\n\n\nYou will control the inside environment of your home from outside.\n\n\nYou will live in a digital world.\n\nApple and Google are planning for Internet of Things to work like this. Read more about it here [ http://openxcellinc.weebly.com/blog/apple-or-google-who-is-the-next-winner-iot-app-development-world ].\n\nDisclaimer: I work for Openxcell."", """,66,113,391,""": ""Vinay Solanki"", ""url"": ""https://www.quora.com/profile/Vinay-Solanki-6""}, "
4,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""Before I can answer why it is trending lets first understand what is IOT. Internet of things is a concept or a name given to encompass world of machines which are connected to reach other or accessible to humans via internet.\n\nSo now that opens up million of opportunities when machines or devices or computers can talk to each other - when a sensor plugged onto a water tank indicate the level and automatically turns of the motors to avoid overflow. M2M is another who some of authors included under umbrella of IOT. \n\nNow since invention of internet - many people including myself think IOT is next big revolution in the space of internet or in the life of humans that can improve efficiency of so many things around us.\n\nHence i think its natural that everyone is behind it and its trending."", """,4,UNKNOWN,UNKNOWN,""": 4, ""url"": ""https://www.quora.com/Why-is-IoT-trending?top_ans=16636264""}, {""@type"": ""Answer"", "
5,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""Thank you for the A2A, Soumyadipta!\nFinally one from you, as per my respected field :)\n\na) Given this topic, you can read it from anywhere. Via Net, via cell phone, via satellite\u2014it would seem that the sky\u2019s the limit. But the sky\u2019s not the limit at all.\nFor an Internet of Things, the sky is the metric. \nGlobal positioning satellites provide a splendid source of measurement for the world. Your monitors are hooked into the satellite based Global Positioning System. \nThen your network become a mobile system of interlinked objects that are traceable across the planet\u2019s surface, from outer space, with one-meter accuracy, around the clock, from pole to pole. A Global Positioning System is a literal world-beater\u2014 although satellite coverage breaks up whenever you move under a roof. A Local Positioning System, indoors, is handier yet. Global Positioning works by combining and analyzing signals from several cooperating satellites, up in space. The same thing can work on a local scale, inside a house.\n\nIf you have multiple monitors combined in a network, that means you can add radio signals together, and triangulate them. It\u2019s an indoor, radar air-traf\ufb01c control system for objects. Real air traf\ufb01c control systems are grim, complex bureaucracies, heavy with fail-safes. Who can make objects that integrate elegantly and dependably within an Internet of Things? Who can make that system as relatively simple and inviting as, say, the Internet\u2019s Web browsers and Weblogs? It\u2019s a design space rife with profound opportunity. You, a human being, don\u2019t want the cognitive burden of knowing what your host of objects is doing all the time. What you want is the executive brie\ufb01ng. Management has its perks as well as its burdens. The drawback of becoming a Wrangler is a ceaseless struggle through changing \ufb01elds of data and relationships. The bene\ufb01t is that many previously knotty problems simply vaporize, they become trivial. The primary advantage of an Internet of Things is that I no longer inventory my possessions inside my own head. They\u2019re inventoried through an auto-magical inventory voodoo, work done far beneath my notice by a host of machines. I no longer bother to remember where I put things. Or where I found them. Or how much they cost. And so forth. I just ask. Then I am told with instant real-time accuracy.\n\nI have an Internet of Things with a search engine. So I no longer hunt anxiously for my missing shoes in the morning. I just Google them. As long as machines can crunch the complexities, their interfaces make my relationship to objects feel much simpler and more immediate. I am at ease in materiality in a way that people never were before. Although I live in a much cleaner way than my forebears did, I am not achingly burdened by glum moral guilt about my acts of consumption. That\u2019s no longer a burdensome matter requiring constant conscientious decision-making on my own part. Instead, it\u2019s been designed into the metrics of the production stream. Whenever I shop, I shop with a wand in my hand. It would never occur to me to shop without a \ufb01lter and an interface. And someone built that for me, it was designed\u2014as a Wrangler, I need an interface for capitalism itself. In the old days, the best term for an idea like that was probably a \u201clifestyle magazine.\u201d Those toney, glossy little empires were the native haunts of the design profession. But those things were made of paper. They just sat there on a table. They couldn\u2019t do anything. But now that design decisions are at my \ufb01ngertips instead of stuck on paper, I can do a lot.\n\nb) \u201cIoT will boost the economy while improving the citizens\u2019 lives\u201d\n\nAnalysts predict that new Internet of Things(IoT) product sand services will grow exponentially in the coming years. I \ufb01rmly believe that the Commission will continue to support research in IoT in Horizon 2020, the forthcoming EU research and innovation framework program starting in 2014.\n\nIn order to enable a fast uptake of the IoT, key issues like identi\ufb01cation, privacy and security and semantic inter operable routes have to be tackled. The interplay with cloud technologies, big data and future networks like 5G have also to be taken into account. Open and integrated IoT environments will boost the competitiveness of European SMEs and make people\u2019s daily life easier. For instance, it will be easier for patients to receive continuous care and for companies to ef\ufb01ciently source components for their products. This will lead to better services, huge savings and a smarter use of resources. To achieve these promising results, I think it is vital to enhance users\u2019 trust in the Internet of Things. The data protection legislation and the cyber security strategy proposed by the European Commission clearly go in this direction.\n\nCredits:\n\n * Bruce Sterling, American science fiction author\n * M\u00e1rio Campolargo DG CONNECT, European Commission, Belgium\n"", """,4,15542,1028,""": ""Don Shiner"", ""url"": ""https://www.quora.com/profile/Don-Shiner""}, "
6,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""It's now literally in the toilet to analyze your shit and piss, when you go, the amounts you deposit, chemical analysis and of course, recording the time and frequency of at-home expulsions. Awesome.\n\n"", """,1,924,15445,""": ""Vinay Chaddha"", ""url"": ""https://www.quora.com/profile/Vinay-Chaddha""}, "
7,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""We are a small size business working on IoT technology and business is growing and we are hiring more people.\n\nHowever, it seems your question is more related to opportunities for career in this field. IoT does not offer kind of jobs that are offered by mass recruitment. This also needs lot more efforts to master and start delivering results.\n\nYou can not do a course for few months and get a high paying job. Also there is no course that offer IoT training to get you a quick job.\n\nIoT is just a new name for designs built around electronics + embedded programming that is connected to internet and also include web and mobile app. Learning arduino / Raspi with sensors and ready web like thingspeak will only give you an idea and is not sufficient for jobs."", """,22,76,12,""": ""NQuantum""}}, "
8,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""Its a new way of Employment .\n\nLet me explain : IOT - gives Smart Devices to serve different purposes ,\n\nFor Developing an IOT Device , we need electronics engineers , PCB Designers , Electronics , Sensors , Actuators\n\nTo Connect to IOT devices to Cloud you need communication units - they can be SIM based for some . and we need new kind of sims where are have only Data processing , no voices ,\n\nWe collect data on Cloud for Analysis , there will be new challenges for Devops and Cloud Architects to support .\n\nWe need to create Data Analytics , BigData Skill people are needed ,\n\nWe do Apply smart decision making using ML algorithms which is part of AI\n\nAny new Technology will bring in a 10 different jobs for sure . IOT can bring many such opportunities .\n\nHope this help ."", """,1,14499,20922,""": ""Tony Li"", ""url"": ""https://www.quora.com/profile/Tony-Li-19""}, "
9,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""Because it\u2019s not headed anywhere. And it\u2019s obvious.\n\nThe entire IoT \u2018marketecture\u2019 is just a sales pitch. There is no technical foundation for it. There are no changes to the network. No changes to the host.\n\nJust folks slamming microprocessors into devices that don\u2019t need them and selling them to you at a premium.\n\nRemember the smart TV craze? What became of that? Well, we found out the hard way: people don\u2019t need smart TVs. Yes, they need a streaming box, but it does NOT need to be embedded in the TV and it\u2019s frankly much harder if it is. So there\u2019s no pent up demand, no capabilities that will be enabled that consumers will see value in.\n\nAnd to add to it, we\u2019re finally becoming aware of the security and privacy implications of having smart devices. IoT represents a giant threat: millions of washing machines that now have an IP stack that has a vulnerability in it that in turn allows Bad Guys to compromise your entire home network. Refrigerators that form a giant botnet that launches the Mother of All DDoS attacks.\n\nNo thank you. It\u2019s just a bad idea.\n\nLet\u2019s find some real benefits before we start taking on all of the downsides."", """,16,UNKNOWN,UNKNOWN,UNKNOWN
10,https://www.quora.com/In-future-IOT-Internet-of-things-is-trending-technology-or-not," ""In future IOT (Internet of things) is trending technology or not?"", """,2,UNKNOWN,UNKNOWN,UNKNOWN
0,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""50 years is a very long time. The way I make such predictions is by looking at technology that works in the lab today plus dreams that are achievable with a few scientific breakthroughs. Here are some ideas.\n\nLong distance travel will be by hyperloop or aircraft/rocket. Hyperloop is very efficient and fast, but limited to fixed routes. Earth- and space-bound craft will use similar propulsion (see below), and the main differences will be details like whether things are designed for low gravity.\n\nWe'll have autonomous personal multirotor aircraft (drones). We have the technology today but the energy costs are extreme.\n\nCheap clean energy changes everything and simply will happen. There are too many routes to it and everyone wants it (except the Saudis of course). Solar, thorium reactors, improved uranium reactors, and of course fusion could all play a role, especially in the next 30 years. But more likely some new technology will be invented. We know of plenty of ways to produce clean energy at planetary scale. We only need to figure out how to make them cheap.\n\nTravel to space will be somewhat routine thanks to a space elevator and/or nuclear rockets. Both technologies need one scientific breakthrough and then a bunch of engineering. The main problem will be that there isn't actually all that much reason for most people to go to space: science, tourism, satellite maintenance, perhaps a bit of asteroid mining. Humanity will launch the first interstellar probes and generally begin considering interstellar travel.\n\nThere will be a small colony on Mars similar to today's on Antarctica, mostly for research, and to satisfy the human desire to explore. You'll be able to visit, but the price will be incredible and few people will do so.\n\nAI will be roughly as smart as humans, and robots will do most of the jobs humans do today. Most things will be very cheap, but only high end engineers and artists will be able to find work. A basic income policy will have been introduced long before, and it will support most of the population. By 50 years from now this will seem perfectly normal. The few people who work will get benefits like waterfront homes and private resorts, along with extreme prestige. (This is the utopian version. I also have a dystopian version, but I'm in a good mood today.)\n\nEntertainment will be fully immersive. You won't be able to tell it's not real. You might even be able to erase the memory that you're in a program, so that you think you're really there. Maybe you're in a program right now and don't even know it. Say hi to the robots for me when you wake up."", """,348,UNKNOWN,UNKNOWN,UNKNOWN
1,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""Faster elevators capable of moving sideways.\n\n"", """,3970,12202,8903,""": ""Richard Kenneth Eng"", ""url"": ""https://www.quora.com/profile/Richard-Kenneth-Eng""}, "
2,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""Well, lucky for you, I just returned from 50 years in the future in my time machine\u2026\n\nArtificial Intelligence (or AI) will be massively improved. In fact, programming \u201cbots\u201d will almost completely eliminate the programming profession as we understand it today (coding in Java or Python or JavaScript or C++ or C# or Ruby). These languages will be as useful as Latin!\n\nSelf-driving cars will be everywhere. Only people like Jay Leno will still be driving cars just for fun or recreation. But not on the roads! Rather, they\u2019ll do it in private venues.\n\nThey\u2019ll even have self-flying aircraft. I\u2019ve seen it with my own eyes! Boeing and Airbus will be the largest manufacturers of self-flying airliners that seat 500 passengers. To be honest, that made me nervous.\n\nI saw the first instances of automonous police robots. They were scary as shit \u2018cuz these bipedal machines were armed with dual machine guns on a body turret! I brought back a photo on my smartphone:\n\nYeah, good times ahead."", """,4,1,0,""": ""Phillip Jensen"", ""url"": ""https://www.quora.com/profile/Phillip-Jensen-17""}, "
3,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""the only answer I can give you is that in that time frame just think how much tech has upgraded in the last 20 years smart phones, smart TVs I truly have no idea what kind of tech we will have most likely I\u2019m can easily see that it\u2019ll be somewhere between cyberpunk and blade runner with a hint of minority report haha"", """,3,3871,970,""": ""Ernie Dunbar"", ""url"": ""https://www.quora.com/profile/Ernie-Dunbar-1""}, "
4,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""I imagine I will be completely wrong.\n\nIf you asked this question of people in the 1960s or 1970s, not a single one would have any clue that I would be doing exactly what I'm doing right now: broadcasting my thoughts to everyone in the world, from a computer so small and light that it can fit in my pocket, while I sit on the bus. Moreover, that this activity would be so astonishingly normal that a full third of the other people on the bus are doing the exact same thing.\n\nThat\u2019s the thing with a technological singularity. There\u2019s no way to predict what will happen afterwards, from any point in time before that happens."", """,4,983,103,""": ""Steve Schaefer"", ""url"": ""https://www.quora.com/profile/Steve-Schaefer-3""}, "
5,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""I believe we are fast approaching the peak of the current stage of technology and that we are about to descend into another \u201cDark Age\u201d of civil unrest. Fulled by the COVID Virus, the failure of Just in Time production philosophies, food & water shortages, failure of solar & wind power production, and the warming of our environment. Too many obstacles have piled up on the side of chaos to recover from in our lifetime - to recover from without a complete reset of humanity. While you may find this unlikely, think back to the hundreds of other civil actions that evolved and then quickly disappeared. Just like the ups and downs of the seasons, stock market, and populations - we are living at the peak of prosperity; looking down into the steep chasm of despair."", """,5,585,491,""": ""Frank Robertson"", ""url"": ""https://www.quora.com/profile/Frank-Robertson-27""}, "
6,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""Well, the first question will be:\n\nHow will global warming have affected the world in 50 years? More land will be submerged, and desertified, so the net available and livable land for humans will have decreased.\n\nPopulation however will still have increased\n\n\nTechnologies we will see:\n\n * creation of many artificial islands (large and small) with many people living on it; this creates a whole new range of technologies:\n * \n * how to live off the water,\n * how to harvest food from water etc., etc \u2026\n * how to move fast, safely and cheaply from island to island and to shore\n\n * new sources of energy will emerge from new technologies and new equipment which will totally change the sceneries and what we see around us and on the horizon.\n * the volume of communications will explode; so will the number of satellites; the quantity of satellite debris will also explode and people will live under shields to protect themselves from falling space debris.\n\nOther new technologies will be new evolutions of current technologies:\n\n * cellular\n * artificial intelligence\n * intelligent objects\n * mass fabrication (meaning cost reduction and wide affordability)\n * miniaturisation\n * taylorisation\n * etc, etc, \u2026\nExamples are:\n\n * there will be some new form of teleportation - think of Star Trek \u201cBeam me up, Scotty\u201d - mostly through virtual reality equipment;\n * \n * this means that people will feel that they are elsewhere, with others, yet physically remain were they are.\n * work, family, entertainment: people will stay at home, yet will feel like they are living the experience - live - thousands of miles away.\n * doctors will operate remote, through local equipment that will perfectly relay the surgeons movements. This equipment will be shipped beforehand to the patient.\n * musicians will perform individually but the result will be a perfect orchestra, a perfect concert, where everyone stays at home.\n\n * This will reduce the actual amount of movement and travel. People are therefore going to \u201clive worldwide\u201d, while staying put in their house. This in turn will lead people to live in little independent pockets; these will become little independent political entities.\n * warfare will increase, but the weaponry will be totally different: all electronic. Electronic warfare will be able to spy on you, to remotely activate objects and equipment close to you, to manipulate you and people around you, etc etc \u2026\n * the smallest equipment around us will become electronically enabled, turning on and off according to pre-programmed artificial intelligence. Doors, windows, all your home equipment, even food will self-act, self-prepare and self-control and have a life on their own.\n * robots will become our new companions, much easier to handle because they will do exactly as we please.\n * medically, our bodies will be enhanced by implants of all kinds to give us strength or better impulses. People who have major accidents will survive better with other new implants.\nThese are just a few examples. You could go on, and on \u2026\n\nAll the best!\n\n\n%3E How can we imagine the world 50 years from now in terms of technology use?\n"", """,5,15330,2047,""": ""Doug Hilton"", ""url"": ""https://www.quora.com/profile/Doug-Hilton""}, "
7,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""Nuclear fusion reactors. The cost of living declines by 25 percent. A four day work week becomes the norm.\n\nCancer vaccines eliminate all known forms of cancer. CRSPR gene editing eliminates all diseases.\n\nDirect brain interfaces with the Quantum Internet. All online knowledge is available by thought.\n\nThe average lifespan is 200 years. As a result, there are substantially fewer marriages and children.\n\nEvery household has a 3-D printer to make whatever is needed, including clothes and electronic equipment. Everything it makes can be reduced back to it basic materials, and recycled."", """,4,5,1,""": ""Michael Morse"", ""url"": ""https://www.quora.com/profile/Michael-Morse-133""}, "
8,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""It is said that the bold predictions of futurists before the millennium have not come true. Smart robot servants or flying cars of the 2000s have not appeared as we saw in the famous animated sitcom \""The Jetsons\"" in the 1970s. However, recent technological developments show that we will be able to make predictions much more easily in the coming years. It is possible to say that these predictions will be true to a large extent.\n\nA group comprising of academicians and futurists in the U.K. have contemplated on what the world will be like 50 years later in 2069. This group prepared a report under the sponsorship of Samsung and shared its results. Here are 10 predictions for the future world:\n\nUnderground roads: Underground means of transport that are capable of traveling at the speed of sound will be developed. These roads established on the tube system will be linked to each other. For example, this tube system will connect the U.K. to Europe and carry people to Scandinavia in an hour.\n\nUnderground skyscrapers: These multistory buildings that will be built underground will be earthquake resistant and offer many living spaces like home, office, shopping centers and gyms.\n\nSelf-cleaning houses: When you are not at home or you are sleeping, technology will be developed that will clean the house via a button.\n\nSpace hotels: Journeys to the moon and other planets will be possible. These journeys will be performed with a system that will adapt to the gravity of each planet.\n\n3D organs: There will be no organ failure in the future. Organs that are 3D will be produced to change organs or make them function better.\n\nBug-burger takeaways: In the next 50 years, bugs will be the most important protein sources for people.\n\nFlying buses or cabs: It is known that air cabs will start serving some years later. High-power drone copters like flying buses will be an indispensable means of public transportation.\n\nBody implants: These implants will be used to learn how the health of our bodies is and to measure our body values. Moreover, they will work as translators.\n\n4D air sports: Air sports that can be performed on hoverboards will be found. These sports will present a 4D visual feast by bringing thousands of people together in stadiums.\n\nInteractive virtual reality films: You will find yourself in a film by wearing virtual reality (VR) clothing at home and experience the feeling of touch. This technology, which will allow all five senses to be engaged, giving you the feeling of a film or a video game.\n\nAdapting marketing strategies to artificial intelligence"", """,5,377,27,""": ""Georg Feneberg"", ""url"": ""https://www.quora.com/profile/Georg-Feneberg""}, "
9,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""A very slow and controlled evolution in order to maximize profits."", """,4,UNKNOWN,UNKNOWN,UNKNOWN
10,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years," ""What will the world's technology be like in 50 years?"", """,84,UNKNOWN,UNKNOWN,UNKNOWN
0,https://www.quora.com/What-are-the-solutions-to-emerging-issues-in-communication," ""The number one purpose of communication is to understand others and be understood. Therefore, communication involves three main skills:\n\n1. Listening and tuning in to your partner or audience.\nGood communicators use 3D listening which means they are paying attention to how people perceive their messages, they understand who they are speaking to and establish a rapport. Many people communicate via phone or video calls and not in person which makes it difficult to establish a rapport and understand the person we speak to.\n2. Erudition. Erudition will help you connect to people from different backgrounds and make you an interesting communicator. This skill is achieved by reading about art, philosophy, sciences, etc. Try to see the connection between different areas, for example how phycology is connected to politics, or how culture influences art and so on. Develop your brain thinking power.\n3. Communicating clearly and in an interesting engaging way to keep your audience\u2019s attention. This skill is particularly important when speaking on the phone. YOu can achieve this skill by performing speech exercises.\nI recommend the following daily practices.\n\n * Read, listen and make notes on topics that interest you the most.\n * Practice clarity of speech with the app Get Rid of your Accent [ https://apps.apple.com/gb/app/get-rid-of-your-accent-uk1/id673687753 ]\n * Look people in the eyes when you speak to them, smile.\n * Ask questions, listen to the answers without interrupting the person you communicate with. See what you can understand from the tone of voice, intonation, etc. Try to tune in to their speech pace, breathing and loudness.\n * Practise intonation and inflection with the app Fluent English Speech [ https://apps.apple.com/gb/app/fluent-english-speech/id1153419320#see-all/reviews ]. The wrong intonation might be perceived as rude or inappropriate. The right intonation can make you sound powerful, compassionate, etc.\n * Practise stressing your messages and using the pauses in the right places with the app Fluent English Speech [ https://apps.apple.com/gb/app/fluent-english-speech/id1153419320#see-all/reviews ]\n * Master colloquial speech with the app Elocution Lessons [ https://apps.apple.com/gb/app/elocution-lessons/id1411601245#see-all/reviews ]\nCompetent communicator knows how to speak confidently and use public speaking skills such as:\n\nInforming\nInspiring\nPersuading\nSelling\nFacilitating a discussion\nCreating relationships and partnerships\nExpressing yourself in front of others\nUsing visual aids successfully\nModulating the voice"", """,2,2502,18611,""": ""Rahul Chauhan (\u0930\u093e\u0939\u0941\u0932 \u091a\u094c\u0939\u093e\u0928)"", ""url"": ""https://www.quora.com/profile/Rahul-Chauhan-20""}, "
1,https://www.quora.com/What-are-the-solutions-to-emerging-issues-in-communication," ""The best solution currently\n\n"", """,4090,499,25,""": ""Ashok Nanotkar"", ""url"": ""https://www.quora.com/profile/Ashok-Nanotkar""}, "
