,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
523,"Post-it notes. It's small and benign and was invented in 1968 (the glue was), so it won't affect the timeline much at all. It's also extremely popular and useful.",0 followers,Kyle Diaz,99,148,85.7K,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
524,"This was asked in one of the interviews with Larry Page. And this is what he answered.By 2050, there will come a time when people will not need to google anything. How?This was asked in one of the interviews with Larry Page. And this is what he answered.By 2050, there will come a time when people will not need to google anything. How?Isn't it amazing?Source -Edit","2,978 followers",Siddharth Dialani,2.1K,226,1.9M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
525,This is needed and needed now. And it is possible.It will definitely change a lot of things.,285 followers,Lalit Patel,99,11.2K,5.4M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
526,"This is where the list ends. I don’t see Brazil, India, the UK, or Russia being a top superpower in 50 years. They might be powerful, but being a ‘superpower’ is a whole other ball game. Russia doesn’t have the economy to keep up, the UK doesn’t have the desire to keep up, and India and Brazil don’t even have the potential that China does to keep up.Edit",UNKNOWN,H.L. Chastain,999,430,3.1M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
527,"Sex robots. Lots and lots of sex robots. They'll advance until they develop the fifth and sixth genders.Seriously, what are you looking for here? You have to narrow it down a little. Which category of technology do you mean? Computers? Medicine? Materials chemistry? Genetic engineering?Your question is so broad as to be useless. Can you give us any pointers?",0 followers,Joseph Pellicore,9,548,199K,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
528,"Controlling the world wide web, withLeading the way.Controlling the world wide web, withLeading the way.",0 followers,Bobby Riegert,9,2.1K,2.2M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
529,"In 10–30 years the world would be much different.Technology:In 10–30 years the world would be much different.Technology:Genetics will improve and medicine will advance tremendously in a way life expectancy will grow dramatically.Climate change:A. Technologically, companies will continue to develop clean forms of energy despite the fact low oil and coal price. Companies such as Tesla will become new Exxon Mobile or Ford. Private citizens will act in order to support companies to develop clean energy through crowdfunding which will be one perhaps the most used form of finance.These efforts will be directed to India whereaprox. 300 million people will move from rural areas to urban, Brazil, South Africa, the United States, Russia (or what will be there after Russia), China (a lot of small regions, not today’s China).The idea is that in the next 10 years people and companies will act with visionary politicians such as Modi, Peña Nieto, Macron, Trudeau to promote clean energy around the globe.Geopolitics:Russia will collapse in the same way the Soviet Union collapsed. USSR collapsed when their defense budget was highly increased and when oil price was low. Now, in 2017 we have exact the same conditions. After all, Vladimir Putin is in charge since 2000. The last generation doesn’t know another political leader than Putin. They will act in the same way Egyptian people acted in 2011. Yes, there will be a Russian Spring, not in 10 years but in less than 3. In 10 years there will be a lot of small states.China will implode in a less centralized government. The gap between regions and rich-poor people is too high to be ignored. Chinese regions will act independently according to their economic interests.Japan may solve its demographic crisis using robots for manufacturing. Immigrants will not invade Japan in the next 10 years. Japan will reconquer its lost territories from Russia and will dominate China once again.With a low oil price, Saudi Arabia will no longer exist as a state. They currently implemented Strategy 2030, a national strategy to diversify Saudi economy. But because of its religious influence and social structure, it is too late to act. A good example in diversifying an oil based economy is the United Arab Emirates that will become a financial hub, an educational world center and perhaps a technological power.South America will grow if it will remain stable. This region will develop tremendously. With a lack of external threats and lack of internal rivalry, those countries will form an effective economic bloc. The new generation of politicians will fight against corruption and organized crime. In the next 10–30 years we will talk about “The Mexican Model” which will be exported to Central and South America. Current Mexican president is a reformist who is fighting to stabilize the country and eliminate drug cartels. Mexico has an enormous potential to develop due to its ocean coastlines, natural resources, and workforce.The United States has to turn back being the world leader. Trump’s approach on international relation is very similar to China foreign policy: bilateral negotiations, zero-sum game, isolationism. I expect only 4 years of Trump, then I expect a left-wing president such as Bernie Sanders. The reason is young people are involved in the social debate and they are willing to promote the values such as universal free education and healthcare, equality of chances. In the same way, the future generation of European will act to establish a fiscal union, in the US next generation will act to introduce free access to education and healthcare. Due to the technological and financial development, we could expect a success.African continent will transform itself dramatically. Countries such as Nigeria will become the new china while Chinese provinces will develop themselves in the same way Japan did. Africa is very unpredictable because of its lack of political institutions. The political risk of investment in Africa is too high now. The only way to change this is towards political approach. African states need stable institutions, efficient governance and fair justice system.Social:Risks:",310 followers,Alexander Von Stauffenberg,9,121,715.3K,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
530,New undiscovered forms power!2035 World wars.https://www.youtube.com/results?search_query=how+technology+will+be+in+the+futureAnti gravity technologyThe FreeWorld electricity grid!1000 years - No more World wars!2000 years no more World pollution!A closer One World religionSpace Travel and Space colonies in other planets!Mars City!Year 3000 intergalactic federation of planets!5000 Time travel possibilities .6000 people living together in Hive cities like Bees sharing one collective Hive Mind dedicated to the welfare and safety of the entire Hive!HIVE CITY!!New undiscovered forms power!2035 World wars.https://www.youtube.com/results?search_query=how+technology+will+be+in+the+futureAnti gravity technologyThe FreeWorld electricity grid!1000 years - No more World wars!2000 years no more World pollution!A closer One World religionSpace Travel and Space colonies in other planets!Mars City!Year 3000 intergalactic federation of planets!5000 Time travel possibilities .6000 people living together in Hive cities like Bees sharing one collective Hive Mind dedicated to the welfare and safety of the entire Hive!HIVE CITY!!,37 followers,David Hague,9,7.7K,5.7M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
531,"The most significant advances will be in the area of computing speed, data visualization and machine-brain interface, giving rise to a new term, ""MABRI.""Quantum computing will ride side saddle with classic computing, so that the o/s will determine which approach is more suited to any given problem or task.The machine-brain connection will be by means of a head band -available in various styles and colors, including a model which fits around the inside of a hat. But one sized for direct implant will be on the drawing boards and in testing. Any desired task will be engaged by ""thinking it,"" suchThe most significant advances will be in the area of computing speed, data visualization and machine-brain interface, giving rise to a new term, ""MABRI.""Quantum computing will ride side saddle with classic computing, so that the o/s will determine which approach is more suited to any given problem or task.The machine-brain connection will be by means of a head band -available in various styles and colors, including a model which fits around the inside of a hat. But one sized for direct implant will be on the drawing boards and in testing. Any desired task will be engaged by ""thinking it,"" such as, ""Call Mary."" Phone calls, internet connections, software applications, banking, trading stocks -anything now done on a computer or smart phone will be done ""in your head."" Visualization will be accomplished by stimulus of the visual cortex, such that images are displayed inside the eye, but appear to ""float"" before the user, like the heads-up display used by a fighter pilot; an improvement on Google ""glass.""Storage and some processing will take place in a small appliance about the size of a deck of cards, carried in a pocket or in a small holster attached at any convenient place. It will communicate wirelessly with the headband. In addition, every user will be a ""hot spot"" to enable a massively redundant and universally accessible network. Portions of the brain itself will act as network attached storage. ""Forgetting"" will be a thing of the past, as the processor will catalog the content of human memory by constant scanning and analysis of the material as it may appear in conscious and subconscious thought patterns, dreaming, etc. Merely ""trying"" to remember will fire the neural network which will synchronize with device storage to tell you why you DID just walk into the kitchen.The concept of ""cloud"" computing will be replaced with ""fog"" computing, as we all operate more within the cloud itself, which is established by the network of devices in proximity to one another and with access nodes which are everywhere. In remote or isolated situations, the system will operate only within itself, whilst it constantly searches for signals.Bulk data streams (the internet, for example) will be distributed by light from LEDs which will be common sources of illumination everywhere. These will ""blink"" at a visually imperceptible rate so as to communicate data in much the same way as fibre optic cables. Want an internet connection? Turn on a light. See a demonstration here:Forget Wi-Fi. Meet the new Li-Fi InternetSocial implications will be especially notable, because users may establish beacons to communicate their social status. Thus, for example, strangers in search of romance (for even just a few hours) might set a ""beacon"" to broadcast their availability, personal data, desires and intent automatically. Those doing so are alerted whenever a ""match"" occurs. This is already anticipated by apps such as ""Tinder,"" but a beacon will work automatically.Anonymity and security are based on a combination of DNA, a ""Passthought,"" a physical gesture and spoken word or phrase.Other current developments will blossom under this new technology. Uber, for example, may be summoned by simply ""thinking"" for a ride. The nearest available ride will be directed to you.The system will also allow for the elimination of credit cards and similar transaction mediums. PayPal (or its descendants) will capitalize on this. To buy anything, anywhere, just ""think it."" The money is transferred in real time. But such decisions will be coupled with a deliberate act to verify, such as recitation of a string of characters out loud or whistling a measure of notes.  At a physical store, buyers simply walk out with their merchandise in hand. ""Clerks"" merely standby to answer door alarms when any item not thought-bought passes through a detector.Systems will also scan user's biological and mental functioning so as to recommend meal choices, produce an alert if blood chemistry detects a problem or some other indicator suggests an intervention is in order. In emergency medical situations, the system will do a data dump to first responders to suggest what immediate medical treatment is recommended.More and more vehicular transportation will be self-working. People need no longer ""own"" cars, they simply have access to them by subscription. Need a van to carry goods and kids? Think for one. It will appear in a few minutes.And that's just for starters....","9,531 followers",John Geare,9,13.6K,48.6M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
532,"In some ways it will be similar to the world we are in now, and of course nothing is certain but the following view stems from a high probability calculation:There will be ~9.5B people living on Earth. This is a primary factor for futurists. Whilst such a high population may cause problems not seen before in human history, the ability to feed and hydrate such a population will actually increase beyond our current capability, which will result in a higher percentage of average wellbeing.Poverty as such will not be eradicated but many aspects about how we measure economic welfare will be adjusteIn some ways it will be similar to the world we are in now, and of course nothing is certain but the following view stems from a high probability calculation:There will be ~9.5B people living on Earth. This is a primary factor for futurists. Whilst such a high population may cause problems not seen before in human history, the ability to feed and hydrate such a population will actually increase beyond our current capability, which will result in a higher percentage of average wellbeing.Poverty as such will not be eradicated but many aspects about how we measure economic welfare will be adjusted. New measurements will take into account the balance of work injected vs salary garnered and not just salary. Poverty measurements will also include other socio economic elements such as available time. Today’s time-poor individuals will be classified as living in ‘poverty’ by 2050 standardised models.There will be an increase in overall globalisation. More individuals will be speaking English as their first language, and a much greater number than today will be speaking English as their second language. Estimates include that 70–80% of China will be fluent in English as a first or second language. Commonality of language improves international relationships and trade.A rise in education and literacy standards will improve the economies and the geo-political aspects of nations with high economic growth rates. There will be a new set of countries that will replace today’s BRIC countries as the ones to watch; Most of which will be in Africa with perhaps Peru being included.The UN may establish a second security council and label it something like “The UN Energy and Economic Security Council” which will have more member nations. Energy production will increase and solar energy will become the worlds primary energy source. The amount of regions in conflict will reduce though there will not be a complete absence of war.The nature of work will be impacted the most. What we do, the hours per day, the days per week will all change. The sense of a tangible global economy will emerge and the nature of people’s “energy” input and “value” output will drive completely new lifestyles. Countries with large amounts of land but with a small population like Canada, Australia, and Mongolia will adapt the quickest, and provide a model for others to replicate and improve upon. In many ways China has gone through this revolution since the mid-’90s. China and now many others will have to undergo this new change .The language of global software and hardware systems will become simplified to a point where most individuals will be able to manipulate parameters of systems to derive different and more customised outcomes. The idea of appliances will diminish as we move to an ecosystem of convergeable components.There will be a rise in global identity which will reduce the idea of nation-states. Existing large global “diasporas” will be a model for humans identifying themselves as global citizens whilst still embodying the history and traditions of their heritage and culture. The idea of multi-cultural cohabitation will find its way into even very small cities and townships all over the globe.Privatised space programs will become more commercially oriented as our sights turn to the Moon and the riches that can be found there. There will be at least a couple of automated mining & refining platforms sent to the moon and one or two of the larger asteroids. The first orbital hotel may be built by materials sent from the Moon as it would be more economical than lifting materials from Earth.General overall increases in wellbeing amongst the global population, coupled with the advancements made in medicine will see average life spans increase. Though the idea of living to 90 and even 100 will become more commonplace, there will not be an equivalent rise in people having great-grandchildren. Most diseases will either be cured or be clinically manageable. One area where there is expected to be a high amount of growth in preventative medicine research will be in the area of agriculture; enhancing the medicinal benefits of the food items in our diet, and bacteria; there will be a high degree of human designed good-bacteria that will maintain a highly efficient gastro-intestinal tract and integumentary system.All in all, a person born anywhere in the world today will have a high probability of being fluent in English, interacting with a large group of people all over the world, for professional and personal reasons, and by their mid-30s will have travelled to Africa at least once, will have done 10 different things as a source of income of which 3 will still be used, will be asked to perform tasks that are related to very large multi-generation projects like desert reclamation or orbital infrastructure construction for which the “reward” will be social credit that they will be able to pass on to their children or grandchildren. They will have the opportunity to explore more of the Earth, and even in a small city in the Amazon they will be able to find good Thai food.",200 followers,Eddie Cejvan,99,1.1K,954.9K,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
533,"Desktops:The  next generation will not see desktops. Desktops will not be like this  at all, 20 years down the road. 20 years down the road, we won't have  this kind of bulky design with respect to computers. You will see thatThe  next generation will not see desktops. Desktops will not be like this  at all, 20 years down the road. 20 years down the road, we won't have  this kind of bulky design with respect to computers. You will see thatit will be more like thisor like thisor like thisor like thisor like thisFuture Desktop Computer Concept: Horizonhttp://www.apartmenttherapy.com/...http://www.apartmenttherapy.com/...Desktops:The  next generation will not see desktops. Desktops will not be like this  at all, 20 years down the road. 20 years down the road, we won't have  this kind of bulky design with respect to computers. You will see thatThe  next generation will not see desktops. Desktops will not be like this  at all, 20 years down the road. 20 years down the road, we won't have  this kind of bulky design with respect to computers. You will see thatit will be more like thisor like thisor like thisor like thisor like thisFuture Desktop Computer Concept: Horizonhttp://www.apartmenttherapy.com/...http://www.apartmenttherapy.com/...",3 followers,Yomans Yo,999,0,0,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
534,"Well it kind of what if? I would thing medical equipment would be much better and easier and cheaper. And That would be from medical to billing. The home market Mite see a newer version of the PC. Where TV can do it all. And can break the screen down to deferent, sizes. Cell phones being smarter Than are today. Maybe a way so can hear the call but no body else can. To seeing a screen in ur eyes. Talking to PC and Cellphone will dial and find People you don't have in book. Maybe a safety secure PC Cellphone. I believe social be around just what it is and how it is will change.",114 followers,Anthony A Chiello,9,3.1K,905.7K,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
535,What can we expect with technology within the next 50 years?It will become even more oppressive and better at exploiting us in a more productive way through covert stealth.,2 followers,Eugenio Peraza,9,4.4K,2.7M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
536,"I view it extremely positively. The spewing factories, the bad environment which we are facing now , will have been eliminated by then.Humans will be using bio fuels, solar powers, factories will be eco friendly so all in all the atmosphere will be just like 150 years before.The atmosphere is clear and clean, the Humans have got rid of wars and internal conflicts & have moved away to hi fi , sci fi development which has kept them happy.The Humans have settled down on Moon and Mars, etc and are having planetary travel apart from global travel.","1,577 followers",Kanchana Lamani,9,11.8K,5.1M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
537,I 1 cashless -economy2 class-less society3 mindless- activity4 fruitless- education5 father less children5 teacher less class rooms6 books less education7 waterless cities8 moral less sports ( cricket World Cup 2019).9 boundary less countries10 humanity- less human11 statesmanship- less politicians12 mindless War13 visa less tourism14 loveless relationships15 energy less economy’s16 fuel less cars17 gender less society18 green less environment19 religion -less society2o life-less existence21 labour-less economy22 powerless kingdom23 oil less gulf24 corruption less society.25 sugar less food anI 1 cashless -economy2 class-less society3 mindless- activity4 fruitless- education5 father less children5 teacher less class rooms6 books less education7 waterless cities8 moral less sports ( cricket World Cup 2019).9 boundary less countries10 humanity- less human11 statesmanship- less politicians12 mindless War13 visa less tourism14 loveless relationships15 energy less economy’s16 fuel less cars17 gender less society18 green less environment19 religion -less society2o life-less existence21 labour-less economy22 powerless kingdom23 oil less gulf24 corruption less society.25 sugar less food and drinks26 cloth-less celebrities27 rich but happy-less society28 longevity but health-less life29 soulless body30 gun-less America31 food- less Africa32 paper-less works33 plastic-less society34 terrorists centre-less Pakistan,19 followers,Alok Tripathi,99,326,2.8M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
538,"By 2031, I predict we will see the following:By 2031, I predict we will see the following:","51,287 followers",Chris Ebbert,999,11.4K,273.7M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
539,"Are you talking about something like this in the next 10 years:Too much?Ya I agree.Something like this would be more realistic in 10 years:Okay so let’s start at the very beginning (As Maria once said) one joke first okay so when I wrote this I sang that song “In the year 2525” by Zager and Evans. So play that in the background well reading :)Okay so let’s start at the very beginning in the year:2Are you talking about something like this in the next 10 years:Too much?Ya I agree.Something like this would be more realistic in 10 years:Okay so let’s start at the very beginning (As Maria once said) one joke first okay so when I wrote this I sang that song “In the year 2525” by Zager and Evans. So play that in the background well reading :)Okay so let’s start at the very beginning in the year:2018 - People will become very interested in musical theatre. There will be earthquakes in Canada and Europe. Quora will become 10 times more popular. Landlords will warm to micro leases. Virtual reality will start to become more popular. First 3D printed car. Menus will tell you if items are gut friendly. Resort fees will spread to city hotels. You’ll buy your cheapest car in years. Venues will introduce a speed pass at concerts. There won’t be a single TV show people rally behind. Airlines won’t roll out new fees; they’ll quietly expand existing ones. You’ll take your first-ever digital detox. Antarctica will continue to lose over 100 gigatones of ice a year. The Bitcoin will crash.2019 - Phones, phones and more phones. Trump will be gone and replaced. Hashtags will become more like a legal contract. Sequels to movies will come out. AI will be able to help you write a book or make a speech. Malls will become more like town squares. This year is a revolution for architecture. Turkey and the US will become close allies. Malala will build. Obesity will become a major problem. There will be one Wi-Fi hotspot for every 20 people. Scientists start testing reverse aging techniques on humans after success with mice. Procedure where two eggs can create a baby will be available to the public.2020 - Japan will be Asia's naval power. We will finally start taking global warming seriously and do something about it. Self driving cars will start coming out and electric cars will take over gas cars. People will realize how flawed big corporations are and there will be riots. Germany is going to suffer from economic reversals. Virtual Reality will become very popular. We will be able to design and pick our clothes from the web. Weather changes due to global warming will become more noticeable. 90% of the world's population will be covered by mobile broadband networks. China completes the world’s longest railroad system.2021 - Laptops will become more powerful. Do to the riots against big corporations, some companies will close down. This will follow with a market crash. Computers will have the intellectual capability of a human brain. Since Germany is weak, Poland will take over the role of being the leader of Europe. Russia will collapse. Greece will finally start to do well again. Iran will be a first world country. Many animals will start to become extinct. There will be a big gap between the healthy and unhealthy. Suicide rates will rise significantly. Translation earbuds allow fast and easy translations. Furniture can move itself.2022 - There will be different countries that emerge from China. We will genetically engineer all the foods we have. Broadcasts will use holograms. Marijuana will be legal in many countries including Canada. Almost every country will have invested in renewable energy. We will start mass planting trees to stop global warming. Mental disorders will start to get out of hand. Denmark will open first zoo without any cages. Planes that use sunlight will be used regularly. Clothes will be able to connect to the internet.2023 - Another new country will come out from Spain after civil wars. Women will start to become more powerful. Men won't be equal to women. Twitter will become more popular. A major religious attack will occur. We will have the entire ocean mapped out. Mark Zuckerberg will lead with huge amounts of money. Simple will be more difficult. There will be a cure for AIDS. Sexbots will be surprisingly popular. Religious groups that are preparing for the end of the world start to emerge.2024 - US power has declined after bad leadership. We will start to see the side-effects of genetic engineering. Scientists will bring back extinct animals. You will have the choice to replace you eye with a smart eye. The ozone layer will be entirely depleted. Gaming will become more serious and their will be virtual reality centres. Transhumanism religious groups will start to emerge. World population reaches 8 billion. First manned mission to Mars. DMT is the most popular drug.2025 - There will be 4 Europes: Western Europe, Eastern Europe, Scandinavia and the British islands. Hepatitis C eradicated. People will clone themselves just for fun. Apple will become less popular as phones become too repetitive. Cash will disappe...",1 follower,Jacob Angeles,99,165,783.6K,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
540,"As a general rule, horribly badly.Usually the mistake that people make - futurists, writers, everybody - is to think that the easy stuff will be hard and that the hard stuff will be easy.For instance, inThis kind of duality seems present in a great deal of literature and prognostication, and is one of the more interesting (and frustrating) observations I've made in this area.",407 followers,David Wiernicki,9,989,1.3M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
541,Not as different as you would like to think. It isn't going to be the singularity and Artificial General Intelligence. Nah. That’s fantastical over-optimism.Here is a short list of all that is possible in the next 50 years from a societal/economics POV. There can be many more.Not as different as you would like to think. It isn't going to be the singularity and Artificial General Intelligence. Nah. That’s fantastical over-optimism.Here is a short list of all that is possible in the next 50 years from a societal/economics POV. There can be many more.,21 followers,Shweta Singh,9,151,396.3K,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
542,This is an answer where I would let my imagination run wild at the same time apply a practical aspect to my thoughts!This is an answer where I would let my imagination run wild at the same time apply a practical aspect to my thoughts!RegardsYash Dandavate,1 follower,Yash Dandavate,99,0,0,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
543,The world in the next 10 years :The world in the next 10 years :These are just my thoughts …no offence to anyone.,76 followers,Daly Dewan,99,0,0,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
544,"If the “Singularity” is ca 20 y away, then post scenario will empower ordinary people with an AI that has insights in all aspects of life, psychology, engineering, law, philosophy, etc etc.It can help us realize our mad ideas, contacting the right people, get funding, sign deals, etc etc, all you need is just tell your mad ideas to your AI.",328 followers,Jørgen Pallesen,9,10.3K,1.7M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
545,"It is the distance that light can travel in one Earth year. It's approximately 5.879 x 10^12 statute miles. We use light-years because distances in space are so huge. If we used miles, we would constantly be writing zeros. The light-year is just a more convenient measure. It's easer to say that the nearest star outside our solar system is 4.3 light-years away than to say that it's 25,280,000,000,000 miles away.",UNKNOWN,Ernest W. Adams,99,44K,244.1M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
546,"I was 12. Fifty years ago. We didn't lock the door, we slept with all the windows open. The basement door was always left open. Sometimes our friends would get locked out of the house ,if they didn't make curfew . So we left the door open so they could sleep in the red room.Political parties weren't trying to start another Civil war. We had antenna TV. We only had 5 channels to watch. We had a house phone,and phone booths on almost every corner. No computers.We spent most of time outside, riding bikes. Playing in the woods. Climbing trees. Or just going for walks. Vietnam War was going on. 5 cI was 12. Fifty years ago. We didn't lock the door, we slept with all the windows open. The basement door was always left open. Sometimes our friends would get locked out of the house ,if they didn't make curfew . So we left the door open so they could sleep in the red room.Political parties weren't trying to start another Civil war. We had antenna TV. We only had 5 channels to watch. We had a house phone,and phone booths on almost every corner. No computers.We spent most of time outside, riding bikes. Playing in the woods. Climbing trees. Or just going for walks. Vietnam War was going on. 5 college kids were killed by the National Guard protesting the war at Michigan State University. No car phones, or cell phones.Cigarettes were 25 cents a pack, our weekly grocery shopping was 25 dollars . A phone call from a phone booth was a dime. Bottles of soda were a dime each. Movie theater tickets were 50 cents.Civil rights movement was just starting to grow stronger, feminist movement was just starting.Bobby Kennedy was asassinated, so was reverend Martin Luther King. Then all hell broke loose. After they both died. I started marching for peace, Civil rights. President Johnson was in office. He started gradually pulling our boys out of Vietnam.We had respect for adults. We ate meals together as a family. We had record players not stereos, in our rooms. FM radio stations were just becoming popular.The politics were alot more civilized. Smear campaigns hardly ever happened. There was censorship on the TV and radio stations. Nobody was allowed to use foul language on any shows or the radio.Richard Nixon became president. And a few years later was impeached. For Watergate.I could go on forever, but I'll stop here. Hope you enjoyed reminiscing with me.One more thing, the original Star Trek was on TV. Thanks for reading this. May god bless you all.","1,466 followers",Sheena Key,99,4.3K,4.5M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
547,"Collin's answer has a key point. I've read recent articles that point out that the very size of our brains, which is really what makes us what we are, are only possible due to having cooked meat available due to their high energy consumption.Cooked meat (and cooked vegetables most likely) makes much more of the nutrition value of the food readily available since it is effectively pre-digesting the food and breaking down bonds our body would otherwise have to expend energy doing itself.Effectively that allowed humankind to evolve into its current state of culture and sapience, so you can't realCollin's answer has a key point. I've read recent articles that point out that the very size of our brains, which is really what makes us what we are, are only possible due to having cooked meat available due to their high energy consumption.Cooked meat (and cooked vegetables most likely) makes much more of the nutrition value of the food readily available since it is effectively pre-digesting the food and breaking down bonds our body would otherwise have to expend energy doing itself.Effectively that allowed humankind to evolve into its current state of culture and sapience, so you can't really ever take technology out of the human evolutionary equation.It will be interesting to see what society decides is an acceptable level of genetic modification, especially stem-line cells. We are definitely allowing to breed those that 'nature' would haveMost interesting to me is that high achievers in contemporary human culture are likely to have the smallest number of offspring. That inversion of natural selection is more concerning to me than the allowance of previously unfit breeders to propagate.",60 followers,Mark Stewart,99,0,0,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
548,"This is hard to predict, but the current trend is for machines to do more of the work. So I would predict that lower level work will be dominated by machines, and that would include driving as well, even farm equipment.",3 followers,Robert Heilman,9,5.3K,569.9K,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
549,"Me taking a late evening walk on the beach.“Rohan!” I hear a voice calling from behind. I turn around to find a familiar face smiling at me.“Wow, it’s been 30 years! The last time we met was at the convocation. You have changed so much,” the familiar guy says.Ah! My batchmate, Pankaj. Wow, feels good to meet him after so long. We talk for some time, reminiscing about the old days.“So how have you been, Rohan? You know, I remember you used to write a lot on that blogging website. What was the name of the website.. I can’t seem to recall..” he murmurs.“Quora,” I say smiling.“Oh yes, Quora. I stiMe taking a late evening walk on the beach.“Rohan!” I hear a voice calling from behind. I turn around to find a familiar face smiling at me.“Wow, it’s been 30 years! The last time we met was at the convocation. You have changed so much,” the familiar guy says.Ah! My batchmate, Pankaj. Wow, feels good to meet him after so long. We talk for some time, reminiscing about the old days.“So how have you been, Rohan? You know, I remember you used to write a lot on that blogging website. What was the name of the website.. I can’t seem to recall..” he murmurs.“Quora,” I say smiling.“Oh yes, Quora. I still remember how some of your most embarrassing incidents ended up on Quora. You really used to be so passionate about Quora,” Pankaj says nostalgically.“Well, I still am actually,” I say shyly.“You.. what? Really? You still write on Quora? Dude, it’s been 30 years!” Pankaj says, surprised.“Yeah, I know,” I smile.““Even in my 50’s, I see myself writing answers and sharing experiences on Quora.",441 followers,Rohan Jain,999,1.1K,49.7M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
550,"What will the USA be like in 20 years?This is best answered during an interviewed ofLukin:In my viWhat will the USA be like in 20 years?This is best answered during an interviewed ofLukin:In my view, the main reason that the Soviet Union collapsed was because it lost the economic competition with the West by over-stretching its resources. The Soviet Union had a huge army which was not actually needed because at that time, the Soviet Union and the United States could destroy each other more than eight times over with the use of nuclear weapons. You don't need to destroy another country eight times over. This was a waste of resources.It also wasted a huge amount of resources on its foreign policy adventures, like in Afghanistan and many other places, while its economy at home was very ineffective.I think what President Putin meant was that the United States is also over-stretching its resources. It has a lot of unnecessary things that it pays for, for example, it has bases in many countries of the world. It also has a lot of problems at home. There is a very deep division between political camps in the US. What's more important is that the US is pursuing some policies which harm its economy in favor of ideology.The US is becoming increasingly ideological, just like the Soviet Union. The US now has this policy of fighting racism, which is not actually fighting racism but introducing reverse racism. In effect, there are already many rules in the United States where you give some quotas or privileges and employment for various groups of supposedly oppressed people, not on the basis of their merit, but on the basis of race, ethnicity, gender, or other factors. This is very like the Soviet Union, because in the Soviet Union, only there, during the time of my youth the privileges were given not on the basis of race, but on the basis of social background or ethnicity. If you want an effective economy, you need to hire people based on their merits, but not on other factors.I think what President Putin meant is not that the US is going to collapse very soon but that it has a lot of problems which, for ideological reasons, it is not even trying to address, and this reminds him of the Soviet Union. I have exactly the same feeling.",0 followers,William Liew,9,2.2K,580.6K,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
551,"Fifty years was 1969. Why don’t we look at how much technology progressed in the fifty years before that?Between 1919 and 1969 we got television, jet planes, passenger planes, antibiotics, the ballpoint pen, atomic power, radar, the microwave oven, satellites, integrated circuits, the video cassette recorder, the refrigerator, the Green Revolution. And then they landed on the Moon.That’s a lot of stuff. What did we get between 1969 and 2019?What we really got above anything else is computers. Computers and the integrated circuits were of course one of those things that was invented between 191Fifty years was 1969. Why don’t we look at how much technology progressed in the fifty years before that?Between 1919 and 1969 we got television, jet planes, passenger planes, antibiotics, the ballpoint pen, atomic power, radar, the microwave oven, satellites, integrated circuits, the video cassette recorder, the refrigerator, the Green Revolution. And then they landed on the Moon.That’s a lot of stuff. What did we get between 1969 and 2019?What we really got above anything else is computers. Computers and the integrated circuits were of course one of those things that was invented between 1919 and 1969 but since then we’ve been exploring what you can actually do with computers. The three biggest technological revolutions in modern history are steam, electricity and computers. And we have spent the last fifty years exploring what computers can do, as the fifty years between 1869 and 1919 were spent exploring what electricity can do.So basically the key to technological progress over the past fifty years is that it’s the fifty years after the invention of the integrated circuit in 1958.",3 followers,David Johnston,9,24.9K,11.8M,https://www.quora.com/What-will-the-worlds-technology-be-like-in-50-years
