,article_keywords,title_keywords,count,article_link
1,New Stretchy Electronics,0.2257770802503361,2,https://techcrunch.com/2015/08/17/new-stretchy-electronics-will-help-us-stay-healthy-and-safe/
0,Bands,0.23392099620100876,1,https://techcrunch.com/2013/06/26/bendlay-3d-is-a-bendable-printing-filament-that-you-can-use-to-make-clear-flexible-straps-and-bands/
1,Flexible Straps,0.23213398840576,2,https://techcrunch.com/2013/06/26/bendlay-3d-is-a-bendable-printing-filament-that-you-can-use-to-make-clear-flexible-straps-and-bands/
2,Clear,0.15965675967756365,1,https://techcrunch.com/2013/06/26/bendlay-3d-is-a-bendable-printing-filament-that-you-can-use-to-make-clear-flexible-straps-and-bands/
3,A Bendable Printing Filament,0.11112471982047901,1,https://techcrunch.com/2013/06/26/bendlay-3d-is-a-bendable-printing-filament-that-you-can-use-to-make-clear-flexible-straps-and-bands/
4,3D,0.09900122380225547,1,https://techcrunch.com/2013/06/26/bendlay-3d-is-a-bendable-printing-filament-that-you-can-use-to-make-clear-flexible-straps-and-bands/
0,Thin Air,0.2763624889934453,1,https://techcrunch.com/2013/01/22/new-form-of-cotton-can-grab-nearly-three-and-a-half-times-its-own-weight-of-water-out-of-thin-air/
1,Water,0.15798553963636972,1,https://techcrunch.com/2013/01/22/new-form-of-cotton-can-grab-nearly-three-and-a-half-times-its-own-weight-of-water-out-of-thin-air/
2,New Form,0.14441199621530976,1,https://techcrunch.com/2013/01/22/new-form-of-cotton-can-grab-nearly-three-and-a-half-times-its-own-weight-of-water-out-of-thin-air/
3,Cotton,0.13707951672630794,1,https://techcrunch.com/2013/01/22/new-form-of-cotton-can-grab-nearly-three-and-a-half-times-its-own-weight-of-water-out-of-thin-air/
4,Its Own Weight,0.0982855135840545,1,https://techcrunch.com/2013/01/22/new-form-of-cotton-can-grab-nearly-three-and-a-half-times-its-own-weight-of-water-out-of-thin-air/
5,And A Half Times,0.05558420325941354,1,https://techcrunch.com/2013/01/22/new-form-of-cotton-can-grab-nearly-three-and-a-half-times-its-own-weight-of-water-out-of-thin-air/
0,law firm workflows,0.30069402708873205,1,https://techcrunch.com/2022/05/17/legl-series-b/
1,Legl,0.13630248795544953,1,https://techcrunch.com/2022/05/17/legl-series-b/
2,a SaaS,0.0713186733173892,1,https://techcrunch.com/2022/05/17/legl-series-b/
0,legal workflows,0.3711047733623778,1,https://techcrunch.com/2022/04/14/filevine-raises-108-million-for-tools-that-streamline-legal-workflows/
1,Filevine,0.15552550751170977,1,https://techcrunch.com/2022/04/14/filevine-raises-108-million-for-tools-that-streamline-legal-workflows/
0,professional services,0.29064737094615933,1,https://techcrunch.com/2022/03/01/zero-systems-gets-12m-series-a-to-bring-automation-to-professional-services/
1,automation,0.1712718259245785,1,https://techcrunch.com/2022/03/01/zero-systems-gets-12m-series-a-to-bring-automation-to-professional-services/
2,Zero Systems,0.1335606415616863,2,https://techcrunch.com/2022/03/01/zero-systems-gets-12m-series-a-to-bring-automation-to-professional-services/
3,$12M Series A,0.09571414503850979,1,https://techcrunch.com/2022/03/01/zero-systems-gets-12m-series-a-to-bring-automation-to-professional-services/
0,US,0.2660151285289206,1,https://techcrunch.com/2021/10/17/dispute-resolution-platform-immediation-gets-3-6m-aud-to-expand-in-the-u-s/
1,Dispute resolution platform,0.18968443873813,1,https://techcrunch.com/2021/10/17/dispute-resolution-platform-immediation-gets-3-6m-aud-to-expand-in-the-u-s/
2,Immediation,0.16061930593490664,1,https://techcrunch.com/2021/10/17/dispute-resolution-platform-immediation-gets-3-6m-aud-to-expand-in-the-u-s/
3,the US,0.12286712485174818,1,https://techcrunch.com/2021/10/17/dispute-resolution-platform-immediation-gets-3-6m-aud-to-expand-in-the-u-s/
4,Dispute,0.11048163870988659,1,https://techcrunch.com/2021/10/17/dispute-resolution-platform-immediation-gets-3-6m-aud-to-expand-in-the-u-s/
5,$3.6M AUD,0.05039612591714173,1,https://techcrunch.com/2021/10/17/dispute-resolution-platform-immediation-gets-3-6m-aud-to-expand-in-the-u-s/
0,Insight Partners,0.2794994225688866,2,https://techcrunch.com/2021/08/09/lawvu-a-cloud-based-platform-for-in-house-legal-teams-raises-17m-nzd-from-insight-partners/
1,house,0.1362054774437733,1,https://techcrunch.com/2021/08/09/lawvu-a-cloud-based-platform-for-in-house-legal-teams-raises-17m-nzd-from-insight-partners/
2,LawVu,0.08739180643659832,1,https://techcrunch.com/2021/08/09/lawvu-a-cloud-based-platform-for-in-house-legal-teams-raises-17m-nzd-from-insight-partners/
3,a cloud-based platform,0.07418287274432626,1,https://techcrunch.com/2021/08/09/lawvu-a-cloud-based-platform-for-in-house-legal-teams-raises-17m-nzd-from-insight-partners/
0,legal tech,0.29064737094615933,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
1,1.6B,0.164191770372194,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
2,Clio,0.1362948359269397,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
3,Canada,0.09374977920472881,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
4,a $1.6B valuation,0.0860991682526231,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
5,$110M,0.05218048824511559,2,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
0,your legal team,0.18554974681942044,1,https://techcrunch.com/2021/03/31/leeway-is-a-contract-workflow-service-for-your-legal-team/
1,a contract workflow service,0.15645609733400043,1,https://techcrunch.com/2021/03/31/leeway-is-a-contract-workflow-service-for-your-legal-team/
2,Leeway,0.13630248795544953,2,https://techcrunch.com/2021/03/31/leeway-is-a-contract-workflow-service-for-your-legal-team/
0,digital workflows,0.31688183319925656,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
1,law firms,0.2220076033813806,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
2,Legl,0.11048163870988659,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
0,legal tech,0.33223519667364926,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
1,pivot,0.1899253087943399,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
2,lawyers,0.15638717268231964,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
3,Atrium,0.12186027597311673,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
0,Juro,0.15965675967756365,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
1,Union Square Ventures,0.1500421213156909,2,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
2,legal tech startup Juro’s $5M Series A,0.14731777451139,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
3,$5M,0.055577051065491365,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
0,AI,0.2795984421205809,2,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
1,Ping,0.17716194788237424,2,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
2,Lawyers,0.12186027597311673,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
0,its digital contracting platform,0.18762781252504862,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
1,$50M Series C round,0.11685788206761848,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
2,Ironclad,0.1013130322966086,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
0,tedious legal tasks,0.3466800150008662,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
1,AI services platform,0.2092204587651297,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
2,AI,0.12186027597311673,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
0,contracts,0.3133149376003838,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
1,Juro,0.15552550751170977,2,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
2,the hassle,0.11004711407063393,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
0,law firms,0.2794994225688866,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
1,tech platform,0.21694107218492753,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
2,founder Justin Kan,0.20443602481885598,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
3,Justin Kan,0.1875770272384666,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
4,Twitch co-founder,0.1718771991253443,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
5,-,0.11215293462628248,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
6,co,0.09900122380225547,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
0,Atrium LTS,0.3029955369418653,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
1,funding,0.14729004418874336,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
2,Justin Kan,0.14433557441502345,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
3,his legal tech,0.11532348116534,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
0,contract analysis,0.2827771096976874,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
1,AI,0.1749217208134885,2,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
2,Cognitiv+,0.13630248795544953,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
0,documents,0.18333647229954914,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
1,lawyers,0.16061930593490664,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
2,Logikcull,0.11048163870988659,2,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
3,the speed,0.09488441769583705,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
4,a thousand interns,0.08922418656510153,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
0,state court records,0.331562347432685,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
1,lawyers,0.16061930593490664,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
2,Legalist,0.11048163870988659,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
0,industry,0.2660151285289206,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
1,Legal tech startups,0.18968443873813,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
2,law,0.17219098848379463,1,https://techcrunch.com/2022/03/16/legal-tech-startups-bringing-law-order-to-fragmented-industry/
0,legal tech,0.29064737094615933,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
1,1.6B,0.164191770372194,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
2,Clio,0.1362948359269397,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
3,Canada,0.09374977920472881,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
4,a $1.6B valuation,0.0860991682526231,1,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
5,$110M,0.05218048824511559,2,https://techcrunch.com/2021/04/27/canadas-newest-unicorn-clio-raises-110m-at-a-1-6b-valuation-for-legal-tech/
0,legal workflows,0.3134996525369661,1,https://techcrunch.com/2020/11/20/onit-acquires-legal-startup-mccarthyfinch-to-inject-ai-into-legal-workflows/
1,legal startup,0.2814770375674786,1,https://techcrunch.com/2020/11/20/onit-acquires-legal-startup-mccarthyfinch-to-inject-ai-into-legal-workflows/
2,AI,0.20868342516653834,2,https://techcrunch.com/2020/11/20/onit-acquires-legal-startup-mccarthyfinch-to-inject-ai-into-legal-workflows/
3,Onit,0.10864428057833325,1,https://techcrunch.com/2020/11/20/onit-acquires-legal-startup-mccarthyfinch-to-inject-ai-into-legal-workflows/
0,Priori Legal,0.32630275732572994,2,https://techcrunch.com/2020/10/28/priori-series-a/
0,contract review,0.33223519667364926,1,https://techcrunch.com/2018/08/17/klarity-uses-ai-to-strip-drudgery-from-contract-review/
1,drudgery,0.1899253087943399,1,https://techcrunch.com/2018/08/17/klarity-uses-ai-to-strip-drudgery-from-contract-review/
2,AI,0.15638717268231964,2,https://techcrunch.com/2018/08/17/klarity-uses-ai-to-strip-drudgery-from-contract-review/
3,Klarity,0.12186027597311673,1,https://techcrunch.com/2018/08/17/klarity-uses-ai-to-strip-drudgery-from-contract-review/
0,legal trouble,0.33223519667364926,1,https://techcrunch.com/2018/04/12/helpself-uses-simple-ai-to-help-those-in-legal-trouble/
1,simple AI,0.22279697495861164,1,https://techcrunch.com/2018/04/12/helpself-uses-simple-ai-to-help-those-in-legal-trouble/
2,AI,0.17716194788237424,1,https://techcrunch.com/2018/04/12/helpself-uses-simple-ai-to-help-those-in-legal-trouble/
3,HelpSelf,0.12186027597311673,2,https://techcrunch.com/2018/04/12/helpself-uses-simple-ai-to-help-those-in-legal-trouble/
0,documents,0.18333647229954914,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
1,lawyers,0.16061930593490664,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
2,Logikcull,0.11048163870988659,2,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
3,the speed,0.09488441769583705,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
4,a thousand interns,0.08922418656510153,1,https://techcrunch.com/2016/08/23/logikcull-raises-10m-to-let-lawyers-analyze-documents-at-the-speed-of-a-thousand-interns/
0,state court records,0.331562347432685,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
1,lawyers,0.16061930593490664,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
2,Legalist,0.11048163870988659,1,https://techcrunch.com/2016/07/19/legalist-is-making-it-easier-for-lawyers-to-find-state-court-records/
